premise	hypothesis	label	output	verbalized
በሴፕቴምበር 9፣ ከአፍጋኒስታን አስገራሚ ዜና ደረሰ	ከአፍጋኒስታን እስከ ጥቅምት ድረስ ምንም ነገር አልሰማንም	contradiction	true	entailment
በሴፕቴምበር 9፣ ከአፍጋኒስታን አስገራሚ ዜና ደረሰ	በሴፕቴምበር 9 ሊደርስ ስላለው ጥቃት ተነግሮናል	neutral	true	entailment
የመግባባት አለመቻል በአለም ንግድ ማእከል፣ፔንታጎን እና ሱመርሴት አውራጃ ፔንስልቬንያ፣የብልሽት ቦታዎች፣በርካታ ወኪል ድርጅቶች እና በበርካታ ገዥወች ምላሽ የሰጡበት ወሳኝ ክፍል ነበር	ግንኙነቱ በ9/11 ጥሩ ሰርቷል	contradiction	true	entailment
የመግባባት አለመቻል በአለም ንግድ ማእከል፣ፔንታጎን እና ሱመርሴት አውራጃ ፔንስልቬንያ፣የብልሽት ቦታዎች፣በርካታ ወኪል ድርጅቶች እና በበርካታ ገዥወች ምላሽ የሰጡበት ወሳኝ ክፍል ነበር	በዓለም ንግድ ማእከል ሰዎች ለመግባባት ተቸግረው ነበር ምክንያቱም መብራት ስለጠፋ እና የስልክ መስመሮች ስለቆሙ ነው	neutral	true	entailment
የመግባባት አለመቻል በአለም ንግድ ማእከል፣ፔንታጎን እና ሱመርሴት አውራጃ ፔንስልቬንያ፣የብልሽት ቦታዎች፣በርካታ ወኪል ድርጅቶች እና በበርካታ ገዥወች ምላሽ የሰጡበት ወሳኝ ክፍል ነበር	በአለም ንግድ ማእከል ሰዎች ለመግባባት ተቸግረው ነበር	entailment	true	entailment
በቀላሉ ከሚገኙ የመረጃ ቋቶች ዉስጥ የመንጃ ፍቃዱን፣ የመኪና ምዝገባውን እና የስልክ ዝርዝሩን ማግኘት ይቻል ነበር	መርማሪዎች ሙያዊ የመረጃ ቋቶችን ለማግኘትም ጠይቀዋል	neutral	true	entailment
በቀላሉ ከሚገኙ የመረጃ ቋቶች ዉስጥ የመንጃ ፍቃዱን፣ የመኪና ምዝገባውን እና የስልክ ዝርዝሩን ማግኘት ይቻል ነበር	ከነባር የመረጃ ቋቶች ብዙ አይነት መረጃዎች ተገኝተዋል	entailment	true	entailment
በቀላሉ ከሚገኙ የመረጃ ቋቶች ዉስጥ የመንጃ ፍቃዱን፣ የመኪና ምዝገባውን እና የስልክ ዝርዝሩን ማግኘት ይቻል ነበር	ነባር ምንጮችን በመጠቀም ስለ ርዕሰ ጉዳዩ ምንም አይነት መረጃ ለማግኘት ምንም መንገድ አልነበረም	contradiction	true	entailment
በጠቅላላው ግብይቱ ላይ ጥርጣሬ እንዳላቸው በመግለጽ አስተዳዳሪው ራሳቸውን ከሃዝሚ እና ሚህዳር አገለሉ፣ ነገር ግን የሚፈልጉትን እርዳታ ከማግኘታቸው በፊት አልነበረም	አስተዳዳሪው ወዲያውኑ ባለሥልጣኖችን አነጋገረ እና በዚህ ጉዳይ ላይ ለመርዳት ፈቃደኛ አልሆነም	contradiction	true	entailment
በጠቅላላው ግብይቱ ላይ ጥርጣሬ እንዳላቸው በመግለጽ አስተዳዳሪው ራሳቸውን ከሃዝሚ እና ሚህዳር አገለሉ፣ ነገር ግን የሚፈልጉትን እርዳታ ከማግኘታቸው በፊት አልነበረም	አስተዳዳሪው ቅር ቢላቸውም እርዳታ ሰጡ	entailment	false	contradiction
በጠቅላላው ግብይቱ ላይ ጥርጣሬ እንዳላቸው በመግለጽ አስተዳዳሪው ራሳቸውን ከሃዝሚ እና ሚህዳር አገለሉ፣ ነገር ግን የሚፈልጉትን እርዳታ ከማግኘታቸው በፊት አልነበረም	እርዳታው ጥሬ ገንዘብ እና የጉዞ ሰነዶች ማግኘትን ያካተተ ነበር	neutral	false	contradiction
በ 2003 እነዚህ ስያሜዎች ተወግደዋል; ሁሉም ዓለም አቀፍ የሽብርተኝነት ጉዳዮች አሁን ተመሳሳይ ስያሜ አግኝተዋል፣ 315	ሁሉም የሽብርተኝነት ጉዳዮች ከፍተኛ አስፈላጊነት ተሰጥቷቸዋል	neutral	true	entailment
በ 2003 እነዚህ ስያሜዎች ተወግደዋል; ሁሉም ዓለም አቀፍ የሽብርተኝነት ጉዳዮች አሁን ተመሳሳይ ስያሜ አግኝተዋል፣ 315	ሁሉም የሽብርተኝነት ጉዳዮች ተመሳሳይ መለያ ያገኛሉ	entailment	true	entailment
በ 2003 እነዚህ ስያሜዎች ተወግደዋል; ሁሉም ዓለም አቀፍ የሽብርተኝነት ጉዳዮች አሁን ተመሳሳይ ስያሜ አግኝተዋል፣ 315	እያንዳንዱ የሽብርተኝነት ጉዳይ ራሱን ችሎ ይገመገማል እና ደረጃ ይሰጠዋል	contradiction	true	entailment
የደቡብ ግንብ መደርመስን የተመለከቱት እኚህ መኮንን የመልቀቂያ መመሪያውን በሰሜን ታወር ላሉ ESU ክፍሎች አሳውቀዋል	ደቡብ ግንብ ከተደረመሰ በኋላ ማንም ሰው በሰሜን ግንብ አልቀረም	contradiction	true	entailment
የደቡብ ግንብ መደርመስን የተመለከቱት እኚህ መኮንን የመልቀቂያ መመሪያውን በሰሜን ታወር ላሉ ESU ክፍሎች አሳውቀዋል	ባለሥልጣኑ በሰሜን ታወር ውስጥ ካሉ የESU ክፍሎች ጋር ከመነጋገሩ 30 ደቂቃ በፊት የደቡብ ግንብ ፈርሷል	neutral	true	entailment
የደቡብ ግንብ መደርመስን የተመለከቱት እኚህ መኮንን የመልቀቂያ መመሪያውን በሰሜን ታወር ላሉ ESU ክፍሎች አሳውቀዋል	ባለሥልጣኑ የደቡብ ግንብ መደርመስን አይቷል	entailment	true	entailment
ኢንዲያናፖሊስ በእውነቱ ብዙ ተዋናዮች ከሚሰሩባቸው ጥሩ ቦታዎች አንዱ ነው	ተዋናዮች ኢንዲያናፖሊስን ይወዱታል ምክንያቱም እዚያ ባሉ ሁሉም መልማይ ወኪሎች ምክንያት	neutral	true	entailment
ኢንዲያናፖሊስ በእውነቱ ብዙ ተዋናዮች ከሚሰሩባቸው ጥሩ ቦታዎች አንዱ ነው	ተዋናይ ከሆንክ ወደ ኢንዲያናፖሊስ ለመዛወር ማሰብ አለብህ	entailment	true	entailment
ኢንዲያናፖሊስ በእውነቱ ብዙ ተዋናዮች ከሚሰሩባቸው ጥሩ ቦታዎች አንዱ ነው	በአብዛኛው የቴክኖሎጂ ከተማ ስለሆነች በፊልም እና በቲያትር ንግድ ውስጥ ከሆንክ ኢንዲያናፖሊስ ውስጥ ሥራ ማግኘት ከባድ ነው	contradiction	true	entailment
በቀን 24 ሰዓት፣ በሳምንት 7 ቀናት በቅድመ መከላከል መረጃ ምንጭ ማእከል በኩል እና amp በስልክ እርዳታ እናቀርባለን። የወላጅ እርዳታ መስመር	ሰዎች እኛን ማግኘት የሚችሉት በፖስታ ወይም በኢሜል ብቻ ነው	contradiction	true	entailment
በቀን 24 ሰዓት፣ በሳምንት 7 ቀናት በቅድመ መከላከል መረጃ ምንጭ ማእከል በኩል እና amp በስልክ እርዳታ እናቀርባለን። የወላጅ እርዳታ መስመር	በቀኑ በማንኛውም ሰዓት በስልክ መገኘት እንችላለን	entailment	true	entailment
በቀን 24 ሰዓት፣ በሳምንት 7 ቀናት በቅድመ መከላከል መረጃ ምንጭ ማእከል በኩል እና amp በስልክ እርዳታ እናቀርባለን። የወላጅ እርዳታ መስመር	በየሰኞ እና አርብ ከመቶ በላይ ጥሪዎች ይደርሱናል	neutral	true	entailment
እነዚህ ሳጥኖች ሁሉም ሌሎቹ ስጦታዎች ከተከፈቱ በኋላ በማሸጊያዎቻቸው ውስጥ ይቀራሉ	እነዚህ ሳጥኖች አደገኛ ቦምቦችን ይይዛሉ	neutral	false	contradiction
እነዚህ ሳጥኖች ሁሉም ሌሎቹ ስጦታዎች ከተከፈቱ በኋላ በማሸጊያዎቻቸው ውስጥ ይቀራሉ	እነዚህ ሳጥኖች ከሌሎቹ ስጦታዎች በፊት ይከፈታሉ	contradiction	true	entailment
እነዚህ ሳጥኖች ሁሉም ሌሎቹ ስጦታዎች ከተከፈቱ በኋላ በማሸጊያዎቻቸው ውስጥ ይቀራሉ	እነዚህ ሳጥኖች ለተወሰነ ጊዜ ሳይከፈቱ ይቆያሉ	entailment	true	entailment
ዋጋችንን ዝቅ ካደረግን፣ ይህንን ተልዕኮ ለማሳካት እንዲረዳን ወደ እርስዎ መተን፣ የኛ ታዳሚ አባላት፣ ትንሽ አስተዋፅዖ እንዲሰጡን መጠየቅ አለብን	የቲኬታችንን ዋጋ ከ $10 በታች ለማድረግ፣ ሁሉም ታዳሚ አባሎቻችን $25  እንዲያዋጡ እንፈልጋለን	neutral	true	entailment
ዋጋችንን ዝቅ ካደረግን፣ ይህንን ተልዕኮ ለማሳካት እንዲረዳን ወደ እርስዎ መተን፣ የኛ ታዳሚ አባላት፣ ትንሽ አስተዋፅዖ እንዲሰጡን መጠየቅ አለብን	ያለእርስዎ ገንዘብ እኛ የእውነት ከፈለግን ዋጋችንን ዝቅ ማድረግ እንችላለን ነገርግን አለቃችን ምቾቱን ይወዳል	contradiction	true	entailment
ዋጋችንን ዝቅ ካደረግን፣ ይህንን ተልዕኮ ለማሳካት እንዲረዳን ወደ እርስዎ መተን፣ የኛ ታዳሚ አባላት፣ ትንሽ አስተዋፅዖ እንዲሰጡን መጠየቅ አለብን	የእርስዎ አስተዋጾዎች ዋጋን ዝቅ ለማድረግ ረድተውናል	entailment	true	entailment
00 ወደ 400 ለሚጠጉ የኢንዲያናፖሊስ አካባቢ ልጆች መመሪያ፣ ማበረታቻ እና ፈቃድ እንድንሰጥ ረድቶናል	ለቸር ለገሳወቻችን ምስጋና ይግባቸውና ለኢንዲያናፖሊስ ወላጅ አልባ ህፃናት ኮንሰርት እንድትሰራ ቤዮንሴን መጋበዝ ቻልን	neutral	true	entailment
00 ወደ 400 ለሚጠጉ የኢንዲያናፖሊስ አካባቢ ልጆች መመሪያ፣ ማበረታቻ እና ፈቃድ እንድንሰጥ ረድቶናል	ለልጆቹ የገና ድግስ እንደምናደርግ ተስፋ አድርገን ነበር ነገርግን ምንም ልናደርግላቸው አልቻልንም	contradiction	true	entailment
00 ወደ 400 ለሚጠጉ የኢንዲያናፖሊስ አካባቢ ልጆች መመሪያ፣ ማበረታቻ እና ፈቃድ እንድንሰጥ ረድቶናል	ብዙ የኢንዲያናፖሊስ ልጆችን መርዳት ችለናል	entailment	true	entailment
መጀመሪያ ላይ ግለሰቦች ዓመታዊ ያልተገደበ $1,000 ወይም ከዚያ በላይ ለመንግሥት ጸሐፊ ክበብ፣ ወይም $500 ወይም ከዚያ በላይ ለመንግሥት ጸሐፊ ተባባሪዎች ስጦታ በማድረግ መሳተፍ ይችላሉ	ግለሰቦች የ $50 ትንሽ እርዳታ ካደረጉ በኋላ መሳተፍ ይችላሉ	contradiction	true	entailment
መጀመሪያ ላይ ግለሰቦች ዓመታዊ ያልተገደበ $1,000 ወይም ከዚያ በላይ ለመንግሥት ጸሐፊ ክበብ፣ ወይም $500 ወይም ከዚያ በላይ ለመንግሥት ጸሐፊ ተባባሪዎች ስጦታ በማድረግ መሳተፍ ይችላሉ	በቂ መጠን ያለው ልገሳ ካደረጉ ግለሰቦች መሳተፍ ይችላሉ	entailment	true	entailment
መጀመሪያ ላይ ግለሰቦች ዓመታዊ ያልተገደበ $1,000 ወይም ከዚያ በላይ ለመንግሥት ጸሐፊ ክበብ፣ ወይም $500 ወይም ከዚያ በላይ ለመንግሥት ጸሐፊ ተባባሪዎች ስጦታ በማድረግ መሳተፍ ይችላሉ	አብዛኛዎቹ ግለሰቦች ለመንግሥት ጸሐፊ ተባባሪዎች መለገስ ይመርጣሉ	neutral	true	entailment
በዚህ ጊዜ ያቀረቡት ስጦታ ተጨማሪ የዓመት መጨረሻ የታክስ ጥቅሞችን ሊሰጥዎ ይችላል	ቢያንስ የ$1,000 ስጦታ ከሰጡ፣ የታክስ ጥቅማ ጥቅሞችን በእርግጠኝነት ሊቀበሉ ይችላሉ	neutral	true	entailment
በዚህ ጊዜ ያቀረቡት ስጦታ ተጨማሪ የዓመት መጨረሻ የታክስ ጥቅሞችን ሊሰጥዎ ይችላል	እንደ አለመታደል ሆኖ የግብር አማካሪዎቻችን ምንም አይነት ስጦታ እንዳትሰሩ ይመክርወታል	contradiction	true	entailment
በዚህ ጊዜ ያቀረቡት ስጦታ ተጨማሪ የዓመት መጨረሻ የታክስ ጥቅሞችን ሊሰጥዎ ይችላል	በመዋጮዎ ላይ የግብር ቅነሳዎችን መውሰድ ይችሉ ይሆናል	entailment	true	entailment
እንደሚታወቀው የዚህ ቡድን አባልነት በየአመቱ $1,000 ወይም ከዚያ በላይ ለህግ ትምህርት ቤቱ የሚያዋጡ ጓደኞቻቸውን እና የቀድሞ ተማሪዎችን ያካትታል	አንዳንድ የዚህ ቡድን አባላት ከ$100k  በላይ ለትምህርት ቤቱ ለግሰዋል	neutral	false	contradiction
እንደሚታወቀው የዚህ ቡድን አባልነት በየአመቱ $1,000 ወይም ከዚያ በላይ ለህግ ትምህርት ቤቱ የሚያዋጡ ጓደኞቻቸውን እና የቀድሞ ተማሪዎችን ያካትታል	በዚህ ቡድን ውስጥ ከ$1,000 በላይ ለህግ ትምህርት ቤቱ ያዋጡ ሰዎች አሉን	entailment	true	entailment
እንደሚታወቀው የዚህ ቡድን አባልነት በየአመቱ $1,000 ወይም ከዚያ በላይ ለህግ ትምህርት ቤቱ የሚያዋጡ ጓደኞቻቸውን እና የቀድሞ ተማሪዎችን ያካትታል	ይህ ቡድን ለትምህርት ቤቱ የገንዘብ መዋጮ እንዲያደርግ ለመጠየቅ አቅደናል ነገርግን ከዚህ በፊት እንደዚህ አላደረገም	contradiction	true	entailment
በ 50ዎቹ ፣ በጣም ከሚያስደስቱኝ ትዝታዎቼ አንዱ የሲቪክ ቲያትር ፕሮዳክሽን ላይ መገኘት ነበር	በልጅነቴ የቲያትር ትዕይንቶችን መሄድ እጠላ ነበር፣ ስለዚህም ነው ሳይንቲስት የሆንኩት	contradiction	true	entailment
በ 50ዎቹ ፣ በጣም ከሚያስደስቱኝ ትዝታዎቼ አንዱ የሲቪክ ቲያትር ፕሮዳክሽን ላይ መገኘት ነበር	በልጅነቴ ወደ ቲያትር ቤት መሄድ እወድ ነበር	entailment	true	entailment
በ 50ዎቹ ፣ በጣም ከሚያስደስቱኝ ትዝታዎቼ አንዱ የሲቪክ ቲያትር ፕሮዳክሽን ላይ መገኘት ነበር	በጣም የምወደው የሲቪክ ቲያትር ፕሮዳክሽን ውበት እና አውሬው ነበር	neutral	true	entailment
ይህ ደብዳቤ የሚደርሰው እያንዳንዱ ሰው $18 ከሰጠ ብቻ ነው	ይህ ደብዳቤ የደረሳችሁ ሁሉ  ማጭበርበር ስለሆነ ነገንዘባችሁን አትስጡ	contradiction	true	entailment
ይህ ደብዳቤ የሚደርሰው እያንዳንዱ ሰው $18 ከሰጠ ብቻ ነው	$18 ከለገሱ ስጦታ እንሰጥዎታለን	neutral	true	entailment
ይህ ደብዳቤ የሚደርሰው እያንዳንዱ ሰው $18 ከሰጠ ብቻ ነው	ሁሉም ደብዳቤ ተቀባዮች $18  መለገስ እንደሚችሉ ተስፋ እናደርጋለን	entailment	true	entailment
በቀላሉ የታችኛውን ክፍል ይንቀሉት, የሚመለከተውን አማራጭ ያረጋግጡ, አስፈላጊ ከሆነ በአድራሻዎ ላይ ማንኛውንም ለውጥ ያድርጉ እና በተዘጋው ፖስታ ውስጥ ይላኩት	እባክዎ በአድራሻዎ ላይ ምንም አይነት ለውጥ አያድርጉ	contradiction	true	entailment
በቀላሉ የታችኛውን ክፍል ይንቀሉት, የሚመለከተውን አማራጭ ያረጋግጡ, አስፈላጊ ከሆነ በአድራሻዎ ላይ ማንኛውንም ለውጥ ያድርጉ እና በተዘጋው ፖስታ ውስጥ ይላኩት	ያንተ ኣድራሻ ያለበት ነጭ ፖስታ ተቀምጦልሃል	neutral	true	entailment
በቀላሉ የታችኛውን ክፍል ይንቀሉት, የሚመለከተውን አማራጭ ያረጋግጡ, አስፈላጊ ከሆነ በአድራሻዎ ላይ ማንኛውንም ለውጥ ያድርጉ እና በተዘጋው ፖስታ ውስጥ ይላኩት	ተስማሚ ሆኖ ካገኙት በአድራሻዎ ላይ ለውጦችን ለማድረግ ነፃ ነዎት	entailment	true	entailment
የነርስ ትምህርት ቤት ትምህርታዊ ልህቀትን ለመቀጠል እና ለማስጠበቅ የአንተን ለጋስ ስጦታዎች ይፈልጋል	እባኮትን $100 ሚሊዮን  ለነርሲንግ ትምህርት ቤት ይለግሱ፣ አለበለዚያ የመታሰቢያ ሃውልትዎ አይሰራልወትም	neutral	true	entailment
የነርስ ትምህርት ቤት ትምህርታዊ ልህቀትን ለመቀጠል እና ለማስጠበቅ የአንተን ለጋስ ስጦታዎች ይፈልጋል	የነርሲንግ ትምህርት ቤቱ ሁሉንም የገንዘብ ግቦቹን አሟልቷል፣ ስለዚህ ምንም ተጨማሪ ገንዘብ አያስፈልገውም	contradiction	true	entailment
የነርስ ትምህርት ቤት ትምህርታዊ ልህቀትን ለመቀጠል እና ለማስጠበቅ የአንተን ለጋስ ስጦታዎች ይፈልጋል	ለነርሲንግ ትምህርት ቤቱ እንደሚለግሱ ተስፋ እናደርጋለን	entailment	true	entailment
80% ተሳታፊዎች የግጭት አፈታት ችሎታዎች መጨመርን ሪፖርት ያደርጋሉ	ከግማሽ በላይ ተሳታፊዎች የግጭት አፈታት ችሎታወች መጨመርን ሪፖርት ያደርጋሉ	entailment	true	entailment
80% ተሳታፊዎች የግጭት አፈታት ችሎታዎች መጨመርን ሪፖርት ያደርጋሉ	የግጭት አፈታት ችሎታዎች መጨመርን የሚናገሩት ከተሳታፊዎች አንድ አራተኛውቹ ብቻ ናቸው	contradiction	true	entailment
80% ተሳታፊዎች የግጭት አፈታት ችሎታዎች መጨመርን ሪፖርት ያደርጋሉ	ከ100 በላይ ግለሰቦች ተሳታፊዎች ነበሩ	neutral	true	entailment
እባኮትን አንለግስም ላሉት ሰወች መልዕክት እንዳትልክላቸው	መለገስ ብታቆም አሳፋሪ ነው	entailment	true	entailment
እባኮትን አንለግስም ላሉት ሰወች መልዕክት እንዳትልክላቸው	አንለግም ያሉት ሰወች ሥም ዝርዝራቸው ለአለም እንዲታይ ታትሟል፣ ስለዚህ እመኑኝ፣ እንደዛ ማፈር አትፈልጉም	neutral	false	contradiction
እባኮትን አንለግስም ላሉት ሰወች መልዕክት እንዳትልክላቸው	ብዙ ለጋሾች አሉን ስለዚህ እባካችሁ ልገሳውን አቁሙ	contradiction	true	entailment
ወደኛ ወለል ኮምፒውተር እና ሞደም ያለው ማንኛውም ሰው መግባት ይችላል	ወደወለሉ ለመግባት ሰወች ምንም ነገር አያስፈልጋቸውም	contradiction	true	entailment
ወደኛ ወለል ኮምፒውተር እና ሞደም ያለው ማንኛውም ሰው መግባት ይችላል	ወደወለሉ ለመግባት ሰወች ሁለቱም ኮምፒውተር እና ሞደም ያስፈልጋቸዋል	entailment	true	entailment
ወደኛ ወለል ኮምፒውተር እና ሞደም ያለው ማንኛውም ሰው መግባት ይችላል	ወደወለሉ ለመግባት ሰወች ሁለቱም ኮምፒውተር እና ሞደም ይዘው መሄድ አለባቸው	neutral	true	entailment
የቲኬት ሽያጮች እና የደንበኝነት ምዝገባዎች የእኛን ሙሉውን ወቅት ገንዘብ ሊደጉሙልን አይችሉም	የቲኬት ሽያጭ እስካለን ድረስ ሙሉ ወቅታችንን ያስተዳድረናል	contradiction	true	entailment
የቲኬት ሽያጮች እና የደንበኝነት ምዝገባዎች የእኛን ሙሉውን ወቅት ገንዘብ ሊደጉሙልን አይችሉም	የሙሉ ወቅታችንን ወጭ ለመሸፈን ከቲኬት ሽያጮች እና የደንበኝነት ምዝገባዎች በላይ ያስፈልገናል	entailment	true	entailment
የቲኬት ሽያጮች እና የደንበኝነት ምዝገባዎች የእኛን ሙሉውን ወቅት ገንዘብ ሊደጉሙልን አይችሉም	የቲኬት ሽያጮች እና የደምበግኝነት ምዝገባዎች ለሙሉ ወጫችን  70% ወጪዎችን ብቻ ይሸፍናሉ	neutral	true	entailment
አዲስ የመጡ እቃወች እያንዳንዱ ስጦታ ልዩነት ያመጣል	ሁሉም ስጦታዎች በየወሩ መጽሔታችን ውስጥ ይመዘገባሉ እና ማስታወቂያቸው ይወጣል	neutral	true	entailment
አዲስ የመጡ እቃወች እያንዳንዱ ስጦታ ልዩነት ያመጣል	እያንዳንዱ የተሰጠህ ስጦታ እንደ አንድ ነገር ይቆጠራል	entailment	true	entailment
አዲስ የመጡ እቃወች እያንዳንዱ ስጦታ ልዩነት ያመጣል	ከ $100 በላይ የሆኑ ስጦታዎች ብቻ ለውጥ ያመጣሉ	contradiction	true	entailment
 $365,000  ግባችን ላይ ለመድረስ ከጓደኞቻችን እና እንደርስዎ ካሉ ተከታዮቻችን ብዙ ይቀረናል	የገንዘብ ግባችን $300,000 ይበልጣል	entailment	false	contradiction
 $365,000  ግባችን ላይ ለመድረስ ከጓደኞቻችን እና እንደርስዎ ካሉ ተከታዮቻችን ብዙ ይቀረናል	በእውነቱ የገንዘብ ግባችንን በሦስት እጥፍ እንደምናሳድግ ተስፋ እናደርጋለን	neutral	true	entailment
 $365,000  ግባችን ላይ ለመድረስ ከጓደኞቻችን እና እንደርስዎ ካሉ ተከታዮቻችን ብዙ ይቀረናል	ገንዘብን በተመለከተ ምንም መመዘኛዎች የሉንም	contradiction	true	entailment
የመንግስት ጤና ጣቢያችን ለበርካታ አመታት ሲሰራ የቆየ ሲሆን በቅርቡ ደግሞ የወንጀል መከላከያ ጤና ጣቢያ ጨምረናል	የመንግስት ጤና ጣቢያችን ለስምንት ዓመታት አገልግሏል	neutral	false	contradiction
የመንግስት ጤና ጣቢያችን ለበርካታ አመታት ሲሰራ የቆየ ሲሆን በቅርቡ ደግሞ የወንጀል መከላከያ ጤና ጣቢያ ጨምረናል	የመንግስት ጤና ጣቢያችን ከተከፈተ የመጀመሪያ አመቱን በሚቀጥለው ወር  ያከብራል	contradiction	true	entailment
የመንግስት ጤና ጣቢያችን ለበርካታ አመታት ሲሰራ የቆየ ሲሆን በቅርቡ ደግሞ የወንጀል መከላከያ ጤና ጣቢያ ጨምረናል	የመንግስት ጤና ጣቢያችን ከ አንድ አመት በላይ በስራ ላይ ነበር	entailment	true	entailment
የቲኬት ገቢ የእነዚህን ፕሮግራሞች ወጪ መሸፈን አለጀመረም	የእነዚህ ዝግጂቶች ወጪ በቲኬት ገቢው የማይሸፈን ይመስላል	entailment	true	entailment
የቲኬት ገቢ የእነዚህን ፕሮግራሞች ወጪ መሸፈን አለጀመረም	የእነዚህ ዝግጂቶች ዋጋ በጣም ከፍተኛ ነው	neutral	true	entailment
የቲኬት ገቢ የእነዚህን ፕሮግራሞች ወጪ መሸፈን አለጀመረም	የቲኬት ገቢው በእርግጠኝነት የእነዚህን ፕሮግራሞች ወጪ ይሸፍናል	contradiction	true	entailment
ኦምኒያ ቪንቺት አሞር (ለሳምንታዊ መደብ ካልሰሩ)፡ ብሪት ሁሜ (ፎክስ ኒውስ ሰንበት) ለምን ሌዊንስኪ ላይሆን እንደሚችል ገምታለች አሁንም በፕሬዚዳንቱ ላይ ተስፋየሌለው ፍቅር አላት	ብሪት ሁም የፎክስ ዋና ዘጋቢ ነው	neutral	true	entailment
ኦምኒያ ቪንቺት አሞር (ለሳምንታዊ መደብ ካልሰሩ)፡ ብሪት ሁሜ (ፎክስ ኒውስ ሰንበት) ለምን ሌዊንስኪ ላይሆን እንደሚችል ገምታለች አሁንም በፕሬዚዳንቱ ላይ ተስፋየሌለው ፍቅር አላት	ብሪት ሁም ለ ሲኤንኤን ይሰራል	contradiction	false	contradiction
ኦምኒያ ቪንቺት አሞር (ለሳምንታዊ መደብ ካልሰሩ)፡ ብሪት ሁሜ (ፎክስ ኒውስ ሰንበት) ለምን ሌዊንስኪ ላይሆን እንደሚችል ገምታለች አሁንም በፕሬዚዳንቱ ላይ ተስፋየሌለው ፍቅር አላት	ብሪት ሁም ለ ፎክስ ይሰራል	entailment	true	entailment
ለተከታታዩ የበለጠ ሰውኛ እንዲሆን ሚካኤል አፕትድን መቀጠሩ ብዙ ስራ ሠርቷል	ሚካኤል አፕቴድ ሰውኛ እና አስደሳች ገፅታወች በማስወጣታቸው ተከታታዩን አቋርጦታል	contradiction	true	entailment
ለተከታታዩ የበለጠ ሰውኛ እንዲሆን ሚካኤል አፕትድን መቀጠሩ ብዙ ስራ ሠርቷል	ሚካኤል አፕቴድ በተከታታዩ ላይ የግል ብቃትን ለመጨመር ተቀጥሮ ነበር	entailment	true	entailment
ለተከታታዩ የበለጠ ሰውኛ እንዲሆን ሚካኤል አፕትድን መቀጠሩ ብዙ ስራ ሠርቷል	ተከታታዩ ስሜት የሌለው እና አሰልቺ ነው ተብሎ ይታሰብ ነበር፣ስለዚህ ደረጃ አሰጣጦችን ለማሻሻል አስደሳች እና ግላዊ ደረጃወችን ለመጨመር ሚካኤል አፕትድን መቅጠር አስፈላጊ ነበር	neutral	true	entailment
ሴት ልጅን በነጭ ፈር ካፖርት እና በረጂም ጫማ ለማየት	ሴት ልጅቷ ለበረዶ መንሸራተቻ የሚሆን አለባበስ ለብሳለች	neutral	false	contradiction
ሴት ልጅን በነጭ ፈር ካፖርት እና በረጂም ጫማ ለማየት	ሴት ልጅቷ ነጭ ልብሶች ለብሳለች	entailment	true	entailment
ሴት ልጅን በነጭ ፈር ካፖርት እና በረጂም ጫማ ለማየት	ሴት ልጅቷ ሁሉም የለበሰችው ቀይ ነው	contradiction	false	contradiction
ፊልሙ ለመጥቀስ የዘነጋው ነገር ካፍማን ራሱን  እንዴት ማስወገድ እንደሚፈልግ ብዙ ጊዜ መናገሩን ነበር	ፊልሙ ስለራሱ ሞት ሲወያይ ካፍማን አያነሳም	entailment	true	entailment
ፊልሙ ለመጥቀስ የዘነጋው ነገር ካፍማን ራሱን  እንዴት ማስወገድ እንደሚፈልግ ብዙ ጊዜ መናገሩን ነበር	ፊልሙ ከካፍማን ጋር ስለ አሟሟቱ ጥልቅ ቃለ ምልልስ አድርጓል	contradiction	true	entailment
ፊልሙ ለመጥቀስ የዘነጋው ነገር ካፍማን ራሱን  እንዴት ማስወገድ እንደሚፈልግ ብዙ ጊዜ መናገሩን ነበር	ስለ ካፍማን አንዳንድ ወሳኝ ዝርዝሮችን ቢተውም ፊልሙ ግንባር ቀደም ነበር	neutral	true	entailment
ሮክፌለር ኤንጅል ታርቤልን ለመበቀል እያለ በአድፍጦ ውጊያ ስቃይ ዉስጥ ነበር	ሮክፌለር ለካንሰር ምርምር ልገሳ አደረገ	neutral	true	entailment
ሮክፌለር ኤንጅል ታርቤልን ለመበቀል እያለ በአድፍጦ ውጊያ ስቃይ ዉስጥ ነበር	ሮክፌለር ለጋስ ነበር	entailment	false	contradiction
ሮክፌለር ኤንጅል ታርቤልን ለመበቀል እያለ በአድፍጦ ውጊያ ስቃይ ዉስጥ ነበር	ሮክፌለር ስስታም ነበር	contradiction	true	entailment
ክሌይማን በቅርቡ ኒው ዮርክ ውስጥ በነበረው የንግድ ጉዳይ ላይ በጎሳዎች መካከል በተነሱ ግጭቶች ሌላኛውን  ቡድን ደግፎ ቆመ	ክላይማን በካሊፎርኒያ የጎሳ አድሏዊነት አስነስቷል	contradiction	true	entailment
ክሌይማን በቅርቡ ኒው ዮርክ ውስጥ በነበረው የንግድ ጉዳይ ላይ በጎሳዎች መካከል በተነሱ ግጭቶች ሌላኛውን  ቡድን ደግፎ ቆመ	ክላይማን በጎሳ አድልዎ እንደሚከሰስ አልጠበቀም ነበር	neutral	true	entailment
