premise	hypothesis	label	opus	prompt
Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.	Mucaan du'e dhukkubsataa isaatu dhalate.	neutral	"[TextBlock(text='Kana irraa ka\'uun, kaayyoon fi yaadni kenname walitti hin dhufan. Sababni isaas, kaayyichi mucaan du\'e dhukkubsataa isaatu dhalate jechuun kan ibsamu yoo ta\'u, yaadni kenname garuu waa\'ee maatii mucaa shan qabanii fi isaan keessaa tokko akka du\'e dubbata malee waa\'ee mucaan dhukkubsataa ta\'ee dhalate kan ibsu miti. Kanaafuu, deebiin ""neutral"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Kana jechuun koo qabu turan, akka, isaan ijoollee shan qabu turan, isaan keessaa tokko du'eera.\nHypothesis: Mucaan du'e dhukkubsataa isaatu dhalate.\nIs this an entailment, contradiction, or neutral?""}]}]"
Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Akkuma barandaa ol ba'uu itti himtu imimmaan ija ishee irraa calalaan.	entailment	"[TextBlock(text='Kana entailment (hima himatamaa) dha. Sababni isaas:\n\nPremise keessatti, namichi sun ""Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe"" jedha. Kana jechuun intalattiin sun imimmaan ija ishee irraa gadi dhangala\'aa waan tureef barandaa ol ba\'uuf deemte.\n\nHypothesis keessatti immoo, ""Akkuma barandaa ol ba\'uu itti himtu imimmaan ija ishee irraa calalaan"" jedha. Kunis imimmaan ija ishee irraa gadi dhangala\'uu itti fufee osoo barandaa ol deemtu agarsiisa. \n\nKanaafuu, premise fi hypothesis walii galu. Premise keessatti wanti hypothesis keessatti ibsame hunda of keessaa qaba. Kanaafuu, deebiin ""entailment"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.\nHypothesis: Akkuma barandaa ol ba'uu itti himtu imimmaan ija ishee irraa calalaan.\nIs this an entailment, contradiction, or neutral?""}]}]"
Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Joo barandaa irraa erga buuftee booda daftee imimmaan ishee haxaa'atte.	contradiction	"[TextBlock(text='Kuni kontiraadikishiniidha. Pireemisiin ""Joo barandaa irratti ol dhufe"" kan jedhu yoo ta\'u, haayipoothesisiin garuu ""Joo barandaa irraa erga buuftee booda daftee imimmaan ishee haxaa\'atte"" jedha. Pireemisii fi haayipoothesisiin wal faallessu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.\nHypothesis: Joo barandaa irraa erga buuftee booda daftee imimmaan ishee haxaa'atte.\nIs this an entailment, contradiction, or neutral?""}]}]"
Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Joo argitee baayʼee waan gammaddeef booʼuu eegalte.	neutral	"[TextBlock(text=""Kana irratti hundaaʼuun, kaayyoon fi yaadni guddaan akka armaan gadiitti ta'a:\n\nEntailment (Hordofsiisuu) miti, sababni isaas:\n- Yaadni guddaan Joo barandaa irratti ol dhufe jechuun alatti, Joo argitee gammadde ykn booʼuu eegalte hin ibsu.\n\nContradiction (Faallessuu) miti, sababni isaas:\n- Yaadni guddaan Joo arguu fi gammaduu ykn booʼuu isaa hin faallessu. Joo barandaa irratti ol dhufe yoo ta'e, Joo arguun ni danda'ama.\n\nKanaafuu, deebiin sirrii Neutral (Giddu-galeessa) dha, sababni isaas:\n- Yaadni guddaan waa'ee Joo barandaa irratti ol dhufe dubbata, garuu Joo arguu fi gammaduu ykn booʼuu isaa irratti homaa hin ibsu. \n- Joo barandaa irratti ol dhufe yoo ta'e, Joo arguun ni danda'ama, garuu gammaduu ykn booʼuu isaa beekuuf odeeffannoo gahaa hin qabnuu."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.\nHypothesis: Joo argitee baayʼee waan gammaddeef booʼuu eegalte.\nIs this an entailment, contradiction, or neutral?'}]}]
Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a.	neutral	"[TextBlock(text='Kuni entailment dha. Waliigalteen sun callaqqeen ifaa sun ""xiyyaarri sun ibiddaan gubataa yoo jiraate illee"" ni mul\'ata jechuun ibsa. Kanaafuu, hypothesis sun waliigalteen sun callaqqeen ifaa sun yeroo ibiddaas illee ni jiraachuu danda\'a kan jedhu sirriidha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.\nHypothesis: Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a.\nIs this an entailment, contradiction, or neutral?""}]}]"
Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun erga xiyyaarichi gubatee booda qaama liidiin tokko keessaa ba'a ture.	entailment	"[TextBlock(text=""Kuni entailment (hiikata) dha. Waliigalteen sun callaqqeen ifaa sun erga xiyyaarichi gubatee booda qaama liidiin tokko keessaa akka ba'u ibsa. Kanaafuu, hypothesis (yaada ka'umsa) sun waliigaltee irraa kallattiidhaan hiikata."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.\nHypothesis: Callaqqeen ifaa kun erga xiyyaarichi gubatee booda qaama liidiin tokko keessaa ba'a ture.\nIs this an entailment, contradiction, or neutral?""}]}]"
Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun yeroo ibiddaa hin ba'u ture.	contradiction	"[TextBlock(text='Kun kontiraadikshiniidha. Waliigalteen ""Callaqqeen ifaa sun ba\'uuf"" jedha, kunis callaqqeen ifaan yeroo ibiddaa ba\'uu isaa agarsiisa. Garuu, hipoteesisiin ""Callaqqeen ifaa kun yeroo ibiddaa hin ba\'u ture"" jedha. Kanaafuu, waliigalteen hipoteesisicha faallessuu isaa ifatti mul\'isa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.\nHypothesis: Callaqqeen ifaa kun yeroo ibiddaa hin ba'u ture.\nIs this an entailment, contradiction, or neutral?""}]}]"
Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hoogganaan olaanaa kun humna qilleensaa US irraa soorama ba'aniiru.	entailment	"[TextBlock(text='Kun entailment (hamma tokko wal-madaala) dha. Sababni isaas:\n\nPremise keessatti, ""Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba\'eedha"" jedha. Kunis hoogganaa olaanaa tokkotu humna qilleensaa US irraa soorama akka ba\'e agarsiisa.\n\nHypothesis keessatti immoo, ""Hoogganaan olaanaa kun humna qilleensaa US irraa soorama ba\'aniiru"" jedha. Kunis premise waliin wal-madaala, hoogganaan olaanaan sun humna qilleensaa US irraa soorama akka ba\'e ibsuu isaatiif.\n\nWaan lamaan premise fi hypothesis keessatti ibsaman wal-fakkaatu waan ta\'eef, deebiin ""entailment"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.\nHypothesis: Hoogganaan olaanaa kun humna qilleensaa US irraa soorama ba'aniiru.\nIs this an entailment, contradiction, or neutral?""}]}]"
Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hogganaan olaanaa kun torban muraasa dura dhiheenya kana soorama ba'aniiru.	neutral	"[TextBlock(text='Kuni kan agarsiisu wanti premise keessatti ibsame fi hypothesis waliin wal-dhabuu (contradiction) dha. Sababni isaas:\n\nPremise irratti kan ibsame hoogganaa olaanaa Clem Francis jedhamu soorama ba\'uu isaa dha. Garuu yeroo soorama ba\'e hin ibsine.\n\nHypothesis garuu hoogganaan olaanaan kun torban muraasa dura soorama akka ba\'e ibsiti jira. \n\nKanaafuu, premise fi hypothesis gidduu odeeffannoo wal-dhabuu (contradicting information) jira. Premise yeroo soorama ba\'an hin ibsine, hypothesis garuu torban muraasa dura akka ta\'e ibsiti jira. Kanaaf deebiin ""contradiction"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.\nHypothesis: Hogganaan olaanaa kun torban muraasa dura dhiheenya kana soorama ba'aniiru.\nIs this an entailment, contradiction, or neutral?""}]}]"
Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hogganaan olaanaa humna qilleensaa US reefu torban kana keessa hojii isaa eegale.	contradiction	"[TextBlock(text='Kun kontiraadikishinii dha. Pireemisiin ""Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba\'eedha"" jedha, kunis inni hojii isaa dhiisuu agarsiisa. Garuu, haaypoothesisiin ""Hogganaan olaanaa humna qilleensaa US reefu torban kana keessa hojii isaa eegale"" jedha. Kanaafuu, pireemisii fi haayipoothesisiin wal-didan.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.\nHypothesis: Hogganaan olaanaa humna qilleensaa US reefu torban kana keessa hojii isaa eegale.\nIs this an entailment, contradiction, or neutral?""}]}]"
Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Torbanitti xiyyaaronni tokkoo ol ni dhufu.	entailment	"[TextBlock(text=""Kana irratti hundaa'uun, kaayyoon fi qabiyyeen himoota lamaanii walitti dhufeenya giddu-galeessa qaba. Himoota lamaaniituu xiyyaaronni torbanitti dhufu ilaalchisee haasa'u. Haa ta'u malee, himni jalqabaa lakkoofsa xiyyaarotaa muraasa ta'uu isaanii ibsa, yoo himni lammaffaan lakkoofsi isaanii tokkoo ol ta'uu danda'uu ibsu. Kanaafuu, himni lammaffaan kan jalqabaa caalaa bal'aadha. Himni jalqabaan himna lammaffaa hin hambisu ykn hin mormu, garuu odeeffannoo dabalataas hin kennu. Kanaafuu, deebiin 'neutral' ta'a."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.\nHypothesis: Torbanitti xiyyaaronni tokkoo ol ni dhufu.\nIs this an entailment, contradiction, or neutral?""}]}]"
Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Tiraafiki qilleensaa dabaluunis rakkina qaba.	neutral	"[TextBlock(text='Kana irratti hundaa\'uun, kaayyoon fi yaadni guddaan wal hin simatan. Kaayyoon ""Tole, torbanitti bakka xiyyaarri lama sadii balali\'u jiru ga\'ee gara eessaatti akka isaan balali\'an hin beeku ture."" jechuun, yaadni guddaan garuu ""Tiraafiki qilleensaa dabaluunis rakkina qaba."" kan jedhu waan ta\'eef, deebiin ""neutral"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.\nHypothesis: Tiraafiki qilleensaa dabaluunis rakkina qaba.\nIs this an entailment, contradiction, or neutral?""}]}]"
Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Xiyyaara dhufan kamiyyu gonkumaa hin jiran.	contradiction	"[TextBlock(text='Kuni kontiraadikishiniidha. Pireemisiin ""xiyyaarri lama sadii balali\'u jiru"" jedha, kunis xiyyaarri jiraachuu isaanii agarsiisa. Haa ta\'u malee, haaypooteesisiin ""Xiyyaara dhufan kamiyyu gonkumaa hin jiran"" jedha. Kanaafuu, pireemisii fi haayipooteesisiin wal-didan.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.\nHypothesis: Xiyyaara dhufan kamiyyu gonkumaa hin jiran.\nIs this an entailment, contradiction, or neutral?""}]}]"
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Itti fayyadama uffata dhiibbaa guutuu irratti leenjii xumuruuf hanga ji'a sadii fudhata.	neutral	"[TextBlock(text=""Kana irratti hundaa'uun, kaayyoon fi yaadni guddaan wal-qabatanii jiru. Haa ta'u malee, kaayyoon waa'ee yeroo muraasa kan ibsu yoo ta'u, yaadni guddaan garuu waa'ee yeroo dheeraa kan ibsudha. Kanaafuu, deebiin 'neutral' ta'a, sababni isaas yaadni guddaan kaayyoo keessatti ibsame sana sirriitti hin cimsu ykn hin faallessu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.\nHypothesis: Itti fayyadama uffata dhiibbaa guutuu irratti leenjii xumuruuf hanga ji'a sadii fudhata.\nIs this an entailment, contradiction, or neutral?""}]}]"
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Leenjiin uffata dhiibbaa guutuu fayyadamuu yeroo fudhata.	entailment	"[TextBlock(text='Kana entailment (kan walitti bu\'u) dha. Waliigalteen kun leenjiin uffata dhiibbaa guutuu fayyadamuun yeroo akka fudhatu ibsa. Kanaafuu, hypothesis (yaada ka\'umsa) waliigaltee kana irraa kan maddu waan ta\'eef, deebiin ""entailment"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.\nHypothesis: Leenjiin uffata dhiibbaa guutuu fayyadamuu yeroo fudhata.\nIs this an entailment, contradiction, or neutral?'}]}]
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Uffata dhiibbaa guutuu akka fayyadamtan dhuma guyyaa sanaatti akka isin leenjifamtan gochuu dandeenya turre.	contradiction	"[TextBlock(text='Kana deebisuu kan danda\'u Afaan Oromoo sirriitti beekuu fi hiika keeyyattoota lamaanii sirritti hubachuun akka ta\'e hubadheera. Haa ta\'u malee, wanti ani hubadhe hanga tokko yoo jiraate, keeyyanni duraa (premise) odeeffannoo waa\'ee uffata dhiibbaa guutuu fayyadamuun leenjii isaanii akka fudhatanii fi yeroo fudhachuu isaanii ibsa. Keeyyanni lammaffaan (hypothesis) garuu waa\'ee guyyaa leenjii isaanii xumuranii booda uffata dhiibbaa guutuu akka fayyadaman gochuu akka danda\'amaa ture ibsa. \n\nKanaafuu, keeyyanni duraa (premise) fi keeyyanni lammaffaan (hypothesis) wal-qabatanii (related) ta\'uu isaanii agarsiisa, garuu premise hypothesis guutummaatti akka dhugaa ta\'e mirkaneessuu hin dandeenyu. Sababni isaas, premise keessatti uffata dhiibbaa guutuu fayyadamuun leenjii isaanii akka fudhatanii ibsame, garuu hypothesis keessatti immoo guyyaa leenjii erga xumuraniin booda uffata dhiibbaa guutuu akka fayyadamuu danda\'an ibsameera. Kanaafuu, deebiin ""neutral"" ta\'uu danda\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.\nHypothesis: Uffata dhiibbaa guutuu akka fayyadamtan dhuma guyyaa sanaatti akka isin leenjifamtan gochuu dandeenya turre.\nIs this an entailment, contradiction, or neutral?'}]}]
Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Boombiin kun balaliisaa sanaan akka hin hojjenne ta'ee ture.	neutral	"[TextBlock(text='Kuni entailment dha. Waliigalteen ""Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada"" jechuun, boombiin sun balaliisaa ta\'uu hin dandeenye jechuudha. Kana jechuun, yaadni ""Boombiin kun balaliisaa sanaan akka hin hojjenne ta\'ee ture"" jedhu waliigaltee kana cimsa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.\nHypothesis: Boombiin kun balaliisaa sanaan akka hin hojjenne ta'ee ture.\nIs this an entailment, contradiction, or neutral?""}]}]"
Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Boombiin kun carraa dho'uu hin qabu ture.	entailment	"[TextBlock(text='Kuni entailment dha. Waliigalteen ""Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada"" jechuun boombiin sun carraa dho\'uu hin qabaachuu isaa agarsiisa. Kanaafuu, waliigalteen hypothesis ""Boombiin kun carraa dho\'uu hin qabu ture"" jedhu ni cimsa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.\nHypothesis: Boombiin kun carraa dho'uu hin qabu ture.\nIs this an entailment, contradiction, or neutral?""}]}]"
Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Dhohinsa boonbichaan balaan guddaan ture.	contradiction	"[TextBlock(text='Kuni kontiraadikshiniidha. Pireemisiin ""boombii sana qabatanii seenuun balaan tokkollee hin turre"" jechuun hipoteesisiin ""Dhohinsa boonbichaan balaan guddaan ture"" jedhu waliin morma.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.\nHypothesis: Dhohinsa boonbichaan balaan guddaan ture.\nIs this an entailment, contradiction, or neutral?'}]}]
Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.	Kun sitti maal akka fakkaatu ani sirriitti hin beeku.	contradiction	"[TextBlock(text=""Kun contradiction dha. \n\nPremise keessatti nama tokko waa'ee waanan gochuuf yaalaa jiru sirriitti beekuu isaa ibsameera. Garuu, hypothesis keessatti immoo waa'ee waanan gochuuf yaalaa jiru sirriitti akka hin beekne ibsameera. Kanaafuu, premise fi hypothesis walitti fufaa miti, isaan wal-didan."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.\nHypothesis: Kun sitti maal akka fakkaatu ani sirriitti hin beeku.\nIs this an entailment, contradiction, or neutral?""}]}]"
