premise	hypothesis	label	opus	prompt
Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.	Joo argitee baayʼee waan gammaddeef booʼuu eegalte.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas:\n- Dubbiin kun Joo barandaa irratti ol dhufe kan jedhu malee Joo argitee gammadde ykn booʼuu eegalte kan jedhu miti.\n- Imimmaanonni gadi dhufaa akka turan qofa dubbatameera malee Joo argitee gammadde ykn booʼuu eegalte kan jedhu hin ibsamne.\n\nKanaaf deebiin ""Neither"" ta\'a. Dubbiin dhiyaate deebii ""True"" ykn ""False"" kennuuf odeeffannoo gahaa hin qabu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ija ishee irraa imimmaanonni gadi dhufaa akka turan qofa dubbattee, sana booda akkas jette Joo barandaa irratti ol dhufe.\nQuestion: Joo argitee baayʼee waan gammaddeef booʼuu eegalte. True, False, or Neither?\nAnswer:'}]}]
Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a.	neutral	"[TextBlock(text='Deebiin sirrii ta\'e ""True"" dha. Keeyyanni armaan olii akka ibsutti, callaqqeen ifaa sun yeroo ibiddaas ta\'e yeroo nagaayaatti ni mul\'ata ykn ni jiraata. Haaluma kanaan, ""Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda\'a"" jedhu deebii ""True"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.\nQuestion: Callaqqeen ifaa kun yeroo ibiddaas illee akkasuma jiraachuu ni danda’a. True, False, or Neither?\nAnswer:""}]}]"
Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun erga xiyyaarichi gubatee booda qaama liidiin tokko keessaa ba'a ture.	entailment	"[TextBlock(text='True.\n\nSababni isaas:\n""Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta\'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba\'uuf."" jedha.\n\nKana jechuun, callaqqeen ifaa sun xiyyaarichi erga gubatee booda qaama liidii tokko keessaa ba\'aa ture jechuudha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.\nQuestion: Callaqqeen ifaa kun erga xiyyaarichi gubatee booda qaama liidiin tokko keessaa ba'a ture. True, False, or Neither?\nAnswer:""}]}]"
Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.	Callaqqeen ifaa kun yeroo ibiddaa hin ba'u ture.	contradiction	"[TextBlock(text='False.\n\nSababni isaas:\nKeeyyata kana keessatti, ""Callaqqeen ifaa sun ba\'uuf"" jedha. Kana jechuun callaqqeen ifaa sun yeroo ibiddaa ba\'a ture jechuudha. Kanaafuu deebiin ""False"" ta\'a, sababni isaas callaqqeen ifaa sun yeroo ibiddaa ba\'a ture, osoo hin taane yeroo ibiddaa hin ba\'u ture miti.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Xiyyaarri sun ibiddaan gubataa yoo jiraate illee, maaliif, ni ta'a ture ah, gubuu fi karaa qaama liidiin ni baqa ture akka callaqqeen ifaa sun ba’uuf.\nQuestion: Callaqqeen ifaa kun yeroo ibiddaa hin ba'u ture. True, False, or Neither?\nAnswer:""}]}]"
Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hoogganaan olaanaa kun humna qilleensaa US irraa soorama ba'aniiru.	entailment	"[TextBlock(text='True.\n\nYaanni ""Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba\'eedha."" jedhu kun dhugaa dha. Yaanni kun hoogganaan olaanaa saajin Clem Francis jedhamu humna qilleensaa US irraa soorama akka ba\'e ibsa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.\nQuestion: Hoogganaan olaanaa kun humna qilleensaa US irraa soorama ba'aniiru. True, False, or Neither?\nAnswer:""}]}]"
Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hogganaan olaanaa kun torban muraasa dura dhiheenya kana soorama ba'aniiru.	neutral	"[TextBlock(text='Neither. Dubbiin kun hogganaa olaanaa Clem Francis jedhu irratti kan xiyyeeffate yoo ta\'u, garuu yeroo muraasa dura soorama ba\'uu isaanii ibsuuf ragaan gahaan hin jiru. Kana malees, ""torban muraasa dura dhiheenya kana"" jechuun yeroo muraasa dura ta\'uu ni mala, garuu guyyaa muraasa dura ta\'uunis ni danda\'a. Kanaafuu deebiin ""Neither"" ta\'a, sababni isaas ragaan gahaan waan hin jirreef.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.\nQuestion: Hogganaan olaanaa kun torban muraasa dura dhiheenya kana soorama ba'aniiru. True, False, or Neither?\nAnswer:""}]}]"
Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.	Hogganaan olaanaa humna qilleensaa US reefu torban kana keessa hojii isaa eegale.	contradiction	"[TextBlock(text=""False.\n\nKun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha jechuun ibsameera. Kanaafuu, hogganaan olaanaa haaraan humna qilleensaa US reefu torban kana keessa hojii isaa hin jalqabne. Soorama ba'uun isaa ibsameera malee hojii haaraa eegaluu miti."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kun hoogganaa olaanaa saajin Clem Francis, humna qilleensaa Ameerikaa irraa soorama ba'eedha.\nQuestion: Hogganaan olaanaa humna qilleensaa US reefu torban kana keessa hojii isaa eegale. True, False, or Neither?\nAnswer:""}]}]"
Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Torbanitti xiyyaaronni tokkoo ol ni dhufu.	entailment	"[TextBlock(text='Deebiin ""Neither"" dha. Keeyyanni ""Torbanitti xiyyaarri lama sadii balali\'u jiru"" jedha. Kana jechuun torbanitti xiyyaarri lama yookaan sadii akka balali\'an ibsa malee xiyyaarri tokkoo ol akka dhufu hin ibsu. Kanaafuu deebiin ""True"" yookaan ""False"" ta\'uu hin dandeenye, odeeffannoon ga\'aan hin jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.\nQuestion: Torbanitti xiyyaaronni tokkoo ol ni dhufu. True, False, or Neither?\nAnswer:""}]}]"
Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Tiraafiki qilleensaa dabaluunis rakkina qaba.	neutral	"[TextBlock(text='True.\n\nTiraafiki qilleensaa dabaluun rakkina qaba. Sababni isaas:\n\n1. Xiyyaarri baay\'een balali\'uun qilleensa xureessuu danda\'a. Xiyyaarri baay\'een balali\'uun dhangala\'iinsa (emission) baay\'ee uumuu danda\'a, kan akka CO2, NOx fi kkf, kunis qilleensa xureessuu danda\'a.\n\n2. Xiyyaarri baay\'een balali\'uun sagalee gurguddaa (noise pollution) uumuu danda\'a. Kun hawaasa naannoo bakkee bu\'uuraalee xiyyaaraaf dhiyeessa jiraataniif rakkisaa ta\'uu danda\'a. \n\n3. Xiyyaarri baay\'een balali\'uun rakkina iddoo dhaabbii (parking space) uumuu danda\'a. Bakkeen bu\'uuraalee xiyyaaraa hedduun iddoo dhaabbii gahaa hin qabaachuu danda\'u.\n\nKanaafuu, tiraafiki qilleensaa dabaluun rakkoolee adda addaa akka fidu ibsuun deebii ""True"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.\nQuestion: Tiraafiki qilleensaa dabaluunis rakkina qaba. True, False, or Neither?\nAnswer:""}]}]"
Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.	Xiyyaara dhufan kamiyyu gonkumaa hin jiran.	contradiction	"[TextBlock(text='Neither.\n\nSababni isaas, yaadni ""Xiyyaara dhufan kamiyyu gonkumaa hin jiran"" jedhu deebii sirrii ta\'e hin kennine. Keeyyanni yaada kana ibsu hin jiru. Keeyyanni waa\'ee xiyyaara lama sadii balali\'aa jiran haasa\'a malee, xiyyaarri dhufan jiraachuu ykn dhabuu isaa hin ibsu. Kanaaf deebiin ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Tole, torbanitti bakka xiyyaarri lama sadii balali'u jiru ga'ee gara eessaatti akka isaan balali'an hin beeku ture.\nQuestion: Xiyyaara dhufan kamiyyu gonkumaa hin jiran. True, False, or Neither?\nAnswer:""}]}]"
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Itti fayyadama uffata dhiibbaa guutuu irratti leenjii xumuruuf hanga ji'a sadii fudhata.	neutral	"[TextBlock(text=""Neither. Dubbiin kenname yeroo itti fayyadama uffata dhiibbaa guutuu irratti leenjii fudhachuuf hangam akka fudhatu hin ibsu. Itti fayyadama uffata dhiibbaa guutuu irratti leenjii fudhachuun yeroo natti fudhateera jechuun malee hanga ji'a sadii fudhata jechuun hin ibsamne."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.\nQuestion: Itti fayyadama uffata dhiibbaa guutuu irratti leenjii xumuruuf hanga ji'a sadii fudhata. True, False, or Neither?\nAnswer:""}]}]"
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Leenjiin uffata dhiibbaa guutuu fayyadamuu yeroo fudhata.	entailment	"[TextBlock(text='True.\n\nKeeyyanni ""yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera"" jedhu irraa kan hubatamu, leenjiin uffata dhiibbaa guutuu fayyadamuu yeroo fudhachuu isaati. Kanaafuu deebiin gaaffii kanaa ""True"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.\nQuestion: Leenjiin uffata dhiibbaa guutuu fayyadamuu yeroo fudhata. True, False, or Neither?\nAnswer:'}]}]
Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.	Uffata dhiibbaa guutuu akka fayyadamtan dhuma guyyaa sanaatti akka isin leenjifamtan gochuu dandeenya turre.	contradiction	"[TextBlock(text='Neither.\n\nSababni isaas:\n1. Dubbiin kun uffata dhiibbaa guutuu fayyadamuun yeroo fudhachuu ibsa malee, guyyaa sana keessatti leenjii uffata dhiibbaa guutuu fayyadamuu irratti kennameera jechuuf hin ibsu.\n2. Odeeffannoo kennamerraa, yoo uffata dhiibbaa guutuu uffatan yeroo isaanii fudhateera jechuun ibsameera malee, guyyaa sana keessatti leenjii uffata dhiibbaa guutuu fayyadamuu irratti argataniiru moo hin arganne jechuun hin ibsamne.\n\nKanaafuu deebiin ""True"" ykn ""False"" ta\'uu isaa murteessuuf ragaan gahaan hin jiru. Deebiin sirrii ta\'e ""Neither"" dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isaan duraan leenjii isaanii Uffata dhiibbaa guutuutiin fudhatanii kan turanii fi yoo uffata dhiibbaa guutuu keessa seenan yeroo natti fudhateera.\nQuestion: Uffata dhiibbaa guutuu akka fayyadamtan dhuma guyyaa sanaatti akka isin leenjifamtan gochuu dandeenya turre. True, False, or Neither?\nAnswer:'}]}]
Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Boombiin kun balaliisaa sanaan akka hin hojjenne ta'ee ture.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas, keeyyanni ""Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada."" jedhu boombiin sun balaliisaa ta\'uu ykn ta\'uu dhiisuu isaa hin ibsu. Keeyyanni kun boombiin lafa dhawullee waan hin dhoohiniif qabachuun balaa hin qabu jechuun ibsa malee, boombichi balaliisaa akka hin taane hin ibsu. Kanaaf deebiin ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.\nQuestion: Boombiin kun balaliisaa sanaan akka hin hojjenne ta'ee ture. True, False, or Neither?\nAnswer:""}]}]"
Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Boombiin kun carraa dho'uu hin qabu ture.	entailment	"[TextBlock(text='True.\n\nKeeyyata kana keessatti, ""Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre"" jedha. Kana jechuun boombiin kun carraa dho\'uu hin qabu ture jechuudha. Kanaafuu deebiin ""True"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.\nQuestion: Boombiin kun carraa dho'uu hin qabu ture. True, False, or Neither?\nAnswer:""}]}]"
Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.	Dhohinsa boonbichaan balaan guddaan ture.	contradiction	"[TextBlock(text='False.\n\nSababni isaas, keeyyanni ""boombii sana qabatanii seenuun balaan tokkollee hin turre"" jechuun, boombichi dhohinsa hin qabu ykn balaa hin qabu kan jedhu ibsa. Kanaafuu, ""Dhohinsa boonbichaan balaan guddaan ture"" kan jedhu sobadha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Boombiin hammam lafa dhawullee waan hin dhoohiniif, boombii sana qabatanii seenuun balaan tokkollee hin turre jechuu barbaada.\nQuestion: Dhohinsa boonbichaan balaan guddaan ture. True, False, or Neither?\nAnswer:'}]}]
Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.	Kun sitti maal akka fakkaatu ani sirriitti hin beeku.	contradiction	"[TextBlock(text='True.\n\nSababni isaas, gaaffiin ""Akkasumas waa\'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata"" jedhu deebii sirrii ta\'e kennuuf odeeffannoo gahaa hin qabu. Gaaffiin kun waa\'ee yaada namichaa kan gaafatu yoo ta\'u, garuu yaada sana ibsuuf odeeffannoon gahaan hin jiru. Kanaafuu, ""Kun sitti maal akka fakkaatu ani sirriitti hin beeku"" jechuun deebii ""True"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.\nQuestion: Kun sitti maal akka fakkaatu ani sirriitti hin beeku. True, False, or Neither?\nAnswer:""}]}]"
Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.	Ani kana gochuudhaaf yaalaan jira, akkuma beekamu.	entailment	"[TextBlock(text='Neither.\n\nSababni isaas, himoota lamaan keessaa tokkoffaan ""Akkasumas waa\'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata"" kan jedhu yaada ykn gaaffii dhiyeessuuf kan yaale malee waan ati hojjechuuf yaadde sirriitti ibsuuf kan yaale miti.\n\nHimonni lammaffaan ""Ani kana gochuudhaaf yaalaan jira, akkuma beekamu"" kan jedhu dhugaa ta\'uu ykn sobaa ta\'uu isaa beekuuf odeeffannoo gahaan hin jiru. Waan ati hojjechuuf yaadde sirriitti ibsamee hin jiru, akkasumas waan ati raawwachuuf yaalaa jirtu dhugaa ykn sobaa ta\'uu isaa mirkaneessuuf ragaan hin jiru.\n\nKanaaf deebiin gaaffii kanaaf ""Neither"" ta\'a, sababni isaas himonni lamaan keessaa kamiyyuu dhugaa ykn sobaa ta\'uu isaa mirkaneessuuf odeeffannoon gahaan hin jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.\nQuestion: Ani kana gochuudhaaf yaalaan jira, akkuma beekamu. True, False, or Neither?\nAnswer:""}]}]"
Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.	Torban dhufu keessa pirojektii koo xumuruuf yaalaan jira.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas, deebiin ""True"" ykn ""False"" ta\'uu hin dandeenye. Gaaffiin kun waa\'ee karoora ati qabdu kan gaafatu malee, waa\'ee hojii ati raawwatte miti. Kanaafuu, deebiin ""True"" ykn ""False"" kennuun hin danda\'amu. Gaaffiin kun yaada kee gaafachuu malee, dhugaa ykn soba ta\'uu isaa mirkaneessuuf hin gaafatamne.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Akkasumas waa'ee waanan gochuuf yaalaa jiru sirriitti maal fakkaata.\nQuestion: Torban dhufu keessa pirojektii koo xumuruuf yaalaan jira. True, False, or Neither?\nAnswer:""}]}]"
Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.	Re'oonni kun guyyaa guyyaan mana kuusaa keessaa miliqu.	neutral	"[TextBlock(text=""Neither.\n\nSababni isaas, keeyyanni kenname re'oonni guyyaa guyyaan mana kuusaa keessaa akka miliqu hin ibsu. Keeyyanni waa'ee re'ootaa fi bineensota biroo yeroo hunda akka hiikaman dubbata malee, re'oonni guyyaa guyyaan mana kuusaa keessaa akka miliqu hin ibsu. Kanaaf deebiin 'True' ykn 'False' ta'uu hin danda'u. Odeeffannoon ga'aan hin jiru."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.\nQuestion: Re'oonni kun guyyaa guyyaan mana kuusaa keessaa miliqu. True, False, or Neither?\nAnswer:""}]}]"
Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.	Re’oonni yeroo baay’ee ni miliqu ture.	entailment	"[TextBlock(text='Deebiin gaaffii kanaaf ""Neither"" ta\'a. Sababni isaas, yaadni ""Re\'oonni yeroo baay\'ee ni miliqu ture"" jedhu himaa kenname keessatti hin caqafamne. Himaan kenname waa\'ee re\'ootaa fi bineensota biroo yeroo hunda akka hiikaman ibsa malee waa\'ee re\'oonni yeroo baay\'ee akka miliqan hin ibsu. Kanaafuu, himaa kenname irraa deebii ""True"" ykn ""False"" kennuuf ragaan gahaan hin jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.\nQuestion: Re’oonni yeroo baay’ee ni miliqu ture. True, False, or Neither?\nAnswer:""}]}]"
Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.	Re’oonni kun nagaa fi tasgabbiidhaan eegamaa turan.	contradiction	"[TextBlock(text='Deebiin gaaffii kanaaf ""Neither"" ta\'a. Sababni isaas:\n\n1. Yaadni ""Garuu waanuma fedhes ta\'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re\'oonni"" jedhu re\'oonni hiikamaa akka turanis ibsa. \n\n2. Garuu yaadni kun re\'oonni nagaa fi tasgabbiidhaan eegamaa akka turan hin ibsu. Hiikamuu fi nagaan eegamuu wal hin fakkaatan.\n\n3. Kanaafuu, yaada kenname irraa waa\'ee nagaa fi tasgabbiidhaan eegamuu re\'ootaa murteessuu hin dandeenyu. Deebiin ""True"" ykn ""False"" kennuuf ragaan gahaan hin jiru. \n\nWaan ragaan gahaan hin jirreef, gaaffii kanaaf deebiin sirrii ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Garuu waanuma fedhes ta'u bineensonni yeroo hunda ni hiikamu turan, keessumaa re'oonni.\nQuestion: Re’oonni kun nagaa fi tasgabbiidhaan eegamaa turan. True, False, or Neither?\nAnswer:""}]}]"
Yeroo seennetti balbaloonni cufamanii turan.	Balbaloonni hundi banaa turan.	contradiction	"[TextBlock(text='False.\n\nSababni isaas, yaadni ""Yeroo seennetti balbaloonni cufamanii turan"" jedhu waan ta\'eef, balbaloonni hundi banaa hin turre. Kanaafuu deebiin ""Balbaloonni hundi banaa turan"" jedhu sobaa (false) dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeroo seennetti balbaloonni cufamanii turan.\nQuestion: Balbaloonni hundi banaa turan. True, False, or Neither?\nAnswer:'}]}]
