question	answer	opus	prompt
Ram uses a variety of bikes. He figured out how to save money by mixing the ingredients of five finished bikes to make a full bike. If he had to buy 25 bikes he uses to make new bikes when they were finished, how many bikes would he have?	31	[TextBlock(text='5', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nRam uses a variety of bikes. He figured out how to save money by mixing the ingredients of five finished bikes to make a full bike. If he had to buy 25 bikes he uses to make new bikes when they were finished, how many bikes would he have?'}]}]
Johnny took his $20 bill, and added $10 to it. After he worked on the bill, the bill tripled in a year. How much money did he make in a year?	90	[TextBlock(text='60', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJohnny took his $20 bill, and added $10 to it. After he worked on the bill, the bill tripled in a year. How much money did he make in a year?'}]}]
Marie has been married to Jeanne for two years. She has been married to Jessa for ten years. If Jessa is 20 years old, how old are the girls?	68	[TextBlock(text='20\n10\n8', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMarie has been married to Jeanne for two years. She has been married to Jessa for ten years. If Jessa is 20 years old, how old are the girls?'}]}]
The building has 3 entrances and exits A, B and C. If, for example, before an assembly, 30% of the students leave through door A, 3/5 exit through door B, the rest exit through door C, how many students leave through door C?	280	[TextBlock(text='10', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nThe building has 3 entrances and exits A, B and C. If, for example, before an assembly, 30% of the students leave through door A, 3/5 exit through door B, the rest exit through door C, how many students leave through door C?'}]}]
Jacques has 6 points more than Robert. Jean has twice as many as Robert. If Jean has 54 points, how many points does she have more than Jacques?	21	[TextBlock(text='21', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJacques has 6 points more than Robert. Jean has twice as many as Robert. If Jean has 54 points, how many points does she have more than Jacques?'}]}]
Dolly has two books. Pandora has only one book. If Dolly and Pandora each read each other's books and their own books, how many books would they list in a row?	6	[TextBlock(text='5', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Answer only and the answer should only contain integers. \nDolly has two books. Pandora has only one book. If Dolly and Pandora each read each other's books and their own books, how many books would they list in a row?""}]}]"
Mike was the brother of five people, and soon he was the brother of two. The others sent him a letter for five dollars a week. His response to them was the same. If he could write a letter for six dollars a week, how long would it take him to write it?	3	[TextBlock(text='6', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMike was the brother of five people, and soon he was the brother of two. The others sent him a letter for five dollars a week. His response to them was the same. If he could write a letter for six dollars a week, how long would it take him to write it?'}]}]
Jason has a likeness of 1000 likenesses each month. Each day, he joins his likeness for 15 likenesses, and this month, he joins 300 likenesses of other people. How many likenesses does Jason have if the month is 30 days long?	250	[TextBlock(text='1150', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJason has a likeness of 1000 likenesses each month. Each day, he joins his likeness for 15 likenesses, and this month, he joins 300 likenesses of other people. How many likenesses does Jason have if the month is 30 days long?'}]}]
Griffin scored 24 points, but Kyle scored 5 points. Billy's score was second to Kyle's. Ginger gave Griffin an extra point, especially since Colby scored 3 points less than Kyle's. If, in the end, Griffin had 27 points, how many points did Ginger give Griffin?	20	[TextBlock(text='2', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Answer only and the answer should only contain integers. \nGriffin scored 24 points, but Kyle scored 5 points. Billy's score was second to Kyle's. Ginger gave Griffin an extra point, especially since Colby scored 3 points less than Kyle's. If, in the end, Griffin had 27 points, how many points did Ginger give Griffin?""}]}]"
There are 4 fish in one tank and 32 in the other. The difference in the number of fish in each tank is twice the number of fish in the tank. How many fish are in each tank?	7	[TextBlock(text='4\n32', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nThere are 4 fish in one tank and 32 in the other. The difference in the number of fish in each tank is twice the number of fish in the tank. How many fish are in each tank?'}]}]
Jeanne was paid $250 per hour by her director. She needed a professional director for one of her films, which took her 6 hours a day. She had to do it 4 times a week. The film lasted 5 weeks. When the film was finished, the director reduced Jeanne's salary by 10% because of the limitations of her work.	27000	[TextBlock(text='30000', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Answer only and the answer should only contain integers. \nJeanne was paid $250 per hour by her director. She needed a professional director for one of her films, which took her 6 hours a day. She had to do it 4 times a week. The film lasted 5 weeks. When the film was finished, the director reduced Jeanne's salary by 10% because of the limitations of her work.""}]}]"
Isabelle purchased items for her sister's birthday party. The total amount she received was $12 for the luggage to the cat, $43 for the birthday party, $15 for the beauty pageant, $4 for the gifts and $22 for the bags we made and gave to the guests. She divided the purchase into three parts between herself and her family. How much did each person pay?	32	[TextBlock(text='32', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Answer only and the answer should only contain integers. \nIsabelle purchased items for her sister's birthday party. The total amount she received was $12 for the luggage to the cat, $43 for the birthday party, $15 for the beauty pageant, $4 for the gifts and $22 for the bags we made and gave to the guests. She divided the purchase into three parts between herself and her family. How much did each person pay?""}]}]"
An executive bought four bags of soap worth fifteen pounds each. If a pound of soap is worth $1.50, how much is it worth?	300	[TextBlock(text='90', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nAn executive bought four bags of soap worth fifteen pounds each. If a pound of soap is worth $1.50, how much is it worth?'}]}]
Altogether, Sue ate four times as many cookies as her brother. Altogether, she ate twice as many cookies as her brother. Altogether, her brother ate five cookies in the morning and thirteen cookies in the morning. If one cookie has two hundred fruits, how many fruits does Sue eat more than her brother?	5,600	[TextBlock(text='1600', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nAltogether, Sue ate four times as many cookies as her brother. Altogether, she ate twice as many cookies as her brother. Altogether, her brother ate five cookies in the morning and thirteen cookies in the morning. If one cookie has two hundred fruits, how many fruits does Sue eat more than her brother?'}]}]
