question	answer	opus	prompt	verbalized
Steve na Tim wameamua kuona anayeweza kufika nyumbani haraka zaidi kutoka shuleni. Steve anaishi mbali zaidi ya Tim, hivyo ameruhusiwa kuendesha baiskeli yake. Steve anaishi maili 3 kutoka shuleni na anaweza kuendesha baiskeli kwa kasi ya futi 440 kwa dakika. Tim anaishi maili 2 mbali na shule. Iwapo Tim anaweza kutumia ubao wake wa kuteleza kwa kasi ya futi 264 kwa dakika, mshindi atasubiri kwa muda gani nyumbani kabla ya aliyeshindwa kufika nyumbani kwao?	4	[TextBlock(text='4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nSteve na Tim wameamua kuona anayeweza kufika nyumbani haraka zaidi kutoka shuleni. Steve anaishi mbali zaidi ya Tim, hivyo ameruhusiwa kuendesha baiskeli yake. Steve anaishi maili 3 kutoka shuleni na anaweza kuendesha baiskeli kwa kasi ya futi 440 kwa dakika. Tim anaishi maili 2 mbali na shule. Iwapo Tim anaweza kutumia ubao wake wa kuteleza kwa kasi ya futi 264 kwa dakika, mshindi atasubiri kwa muda gani nyumbani kabla ya aliyeshindwa kufika nyumbani kwao?\n'}]}]	4
Shawnda ameamua kuwa watoto wa mtaa wake wanaweza kwa kweli kutumia huduma ya kuongeza pumzi kwa baiskeli. Anaamua njia bora ya kutoza ni kwa kila tairi. Kila tairi hugharimi senti 25 kuongeza pumzi. Siku ya kwanza, watu 5 kwenye baiskeli walikuja ili kuongezewa pumzi kwenye tairi zao zote mbili kila mmoja. Watu 3 walikuja ili kuongeza pumzi kwenye tairi zao tatu kila mmoja. Hatimaye, mtu mmoja alikuja kwa baiskeli yenye tairi moja. Alipata dola ngapi hiyo siku?	5	[TextBlock(text='1375', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nShawnda ameamua kuwa watoto wa mtaa wake wanaweza kwa kweli kutumia huduma ya kuongeza pumzi kwa baiskeli. Anaamua njia bora ya kutoza ni kwa kila tairi. Kila tairi hugharimi senti 25 kuongeza pumzi. Siku ya kwanza, watu 5 kwenye baiskeli walikuja ili kuongezewa pumzi kwenye tairi zao zote mbili kila mmoja. Watu 3 walikuja ili kuongeza pumzi kwenye tairi zao tatu kila mmoja. Hatimaye, mtu mmoja alikuja kwa baiskeli yenye tairi moja. Alipata dola ngapi hiyo siku?\n'}]}]	1375
Carl ananunua vifurushi kumi vya biskuti. Kila kifurushi cha biskuti kina biskuti sita ndani yake. Kila biskuti inagharimu $0.10. Carl atarudushiwa pesa ngapi iwapo atalipa kwa kutumia noti ya $10?	4	[TextBlock(text='4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nCarl ananunua vifurushi kumi vya biskuti. Kila kifurushi cha biskuti kina biskuti sita ndani yake. Kila biskuti inagharimu $0.10. Carl atarudushiwa pesa ngapi iwapo atalipa kwa kutumia noti ya $10?\n'}]}]	4
Dave alinunua kifurushi kikubwa cha chipsi na akala kumi na nne kabla ya shakwe aliye na njaa kuiba kifurushi hicho kutoka kwa mkono wake. Shakwe huyo alipotua, aligooka nusu ya chipsi ambazo Dave alikuwa amekula. Kisha njiwa watatu wakamfurusha kutoka kwa chakula hicho, na kila njiwa akala chipsi tatu. Baadaye, rakuni aliiba theluthi mbili ya chipsi zilizosalia. Siafu wakabeba chipsi ya mwisho, na kuacha tano nyuma. Kulikuwa na chipsi ngapi katika kifurushi hicho wakati Dave alikinunua?	48	[TextBlock(text='42', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nDave alinunua kifurushi kikubwa cha chipsi na akala kumi na nne kabla ya shakwe aliye na njaa kuiba kifurushi hicho kutoka kwa mkono wake. Shakwe huyo alipotua, aligooka nusu ya chipsi ambazo Dave alikuwa amekula. Kisha njiwa watatu wakamfurusha kutoka kwa chakula hicho, na kila njiwa akala chipsi tatu. Baadaye, rakuni aliiba theluthi mbili ya chipsi zilizosalia. Siafu wakabeba chipsi ya mwisho, na kuacha tano nyuma. Kulikuwa na chipsi ngapi katika kifurushi hicho wakati Dave alikinunua?\n'}]}]	42
Siku za Jumatatu, Jumatano, na Ijumaa, Kimo mwanafunzi wa chuo huwa na masomo matatu ya saa 1 kila siku. Siku za Jumanne na Alhamisi, huwa ana masomo mawili ya saa 2 kila siku. Katika muhula moja, kuna wiki 16 za shule. Katika muhula moja, Kimo huwa anatumia saa ngapi kuhudhuria masomo?	272	[TextBlock(text='240', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nSiku za Jumatatu, Jumatano, na Ijumaa, Kimo mwanafunzi wa chuo huwa na masomo matatu ya saa 1 kila siku. Siku za Jumanne na Alhamisi, huwa ana masomo mawili ya saa 2 kila siku. Katika muhula moja, kuna wiki 16 za shule. Katika muhula moja, Kimo huwa anatumia saa ngapi kuhudhuria masomo?\n'}]}]	240
Bill huoka skonzi 300, kroisanti 120 za chokoleti, na bageti 60 kila siku. Kila skonzi ina urefu wa inchi 4, kila kroisanti ina urefu wa inchi 6, na kila bageti ina urefu wa futi mbili. Bill akiunganisha bidhaa hizo zote kwa mstari moja, mstari huo utakuwa na urefu wa futi ngapi?	280	[TextBlock(text='1320', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nBill huoka skonzi 300, kroisanti 120 za chokoleti, na bageti 60 kila siku. Kila skonzi ina urefu wa inchi 4, kila kroisanti ina urefu wa inchi 6, na kila bageti ina urefu wa futi mbili. Bill akiunganisha bidhaa hizo zote kwa mstari moja, mstari huo utakuwa na urefu wa futi ngapi?\n'}]}]	1320
Mtunzaji wa bustani la wanyama hulisha nyani wote katika bustani hilo. Anaagiza ndizi zote kutoka kwa shamba la eneo hilo kila baada ya miezi 2. Iwapo tumbili wanahitaji ndizi 200, sokwe wanahitaji ndizi 400, na sokwe mtu wanahitaji ndizi 100 kila mwezi, anahitaji kuagiza ndizi ngapi za kudumu kwa miezi 2?	1400	[TextBlock(text='2100', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nMtunzaji wa bustani la wanyama hulisha nyani wote katika bustani hilo. Anaagiza ndizi zote kutoka kwa shamba la eneo hilo kila baada ya miezi 2. Iwapo tumbili wanahitaji ndizi 200, sokwe wanahitaji ndizi 400, na sokwe mtu wanahitaji ndizi 100 kila mwezi, anahitaji kuagiza ndizi ngapi za kudumu kwa miezi 2?\n'}]}]	2100
Blake na Kelly wanashindana ili anayeweza kukimbia zaidi kwa dakika 15. Wameamua kushindana katika uwanja wa kandanda ulio na urefu wa yadi 100. Blake anakimbia kwenda na kurudi mara 15. Kelly anakimbia kwenda na kurudi mara moja, na kisha anaamua kuwa hataki kukimbia kando ya Blake, hivyo anaanza kukimbia kwenda kwa mstari wa yadi 40 kwenda na kurudi. Anafanya hii mara 34. Mshindi alikimbia umbali gani zaidi ya aliyeshindwa?	80	[TextBlock(text='1000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nBlake na Kelly wanashindana ili anayeweza kukimbia zaidi kwa dakika 15. Wameamua kushindana katika uwanja wa kandanda ulio na urefu wa yadi 100. Blake anakimbia kwenda na kurudi mara 15. Kelly anakimbia kwenda na kurudi mara moja, na kisha anaamua kuwa hataki kukimbia kando ya Blake, hivyo anaanza kukimbia kwenda kwa mstari wa yadi 40 kwenda na kurudi. Anafanya hii mara 34. Mshindi alikimbia umbali gani zaidi ya aliyeshindwa?\n'}]}]	1000
Raphael alienda kununua baadhi ya vifaa vya shule. Alinunua kalamu 4 kwa bei ya $1.5 kila moja, vitabu 2 vya kuandikia kwa bei ya $4 kila kimoja, na mrundo wa karatasi kwa bei ya $20. Raphael alitumia pesa ngapi kwa kila kitu?	34	[TextBlock(text='6\n8\n20', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nRaphael alienda kununua baadhi ya vifaa vya shule. Alinunua kalamu 4 kwa bei ya $1.5 kila moja, vitabu 2 vya kuandikia kwa bei ya $4 kila kimoja, na mrundo wa karatasi kwa bei ya $20. Raphael alitumia pesa ngapi kwa kila kitu?\n'}]}]	20
Finn anatazama watoto 11 wa chura wakiogelea katika kidimbwi. Ghafla anaona 6 wakitoka mafichoni chini ya yungiyungi, na kisha 2 kati yao wanajificha chini ya mwamba. Finn kwa sasa anaweza kuona watoto wangapi wa chura kwenye kidimbwi?	15	[TextBlock(text='15', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nFinn anatazama watoto 11 wa chura wakiogelea katika kidimbwi. Ghafla anaona 6 wakitoka mafichoni chini ya yungiyungi, na kisha 2 kati yao wanajificha chini ya mwamba. Finn kwa sasa anaweza kuona watoto wangapi wa chura kwenye kidimbwi?\n'}]}]	15
Tangi ya maji ina kina cha futi 17 Jumatatu. Jumanne, tangi hiyo ina futi 7 zaidi ya maji. Jumatano, kina cha maji ni theluthi mbili ya kina kilichokuwepo Jumanne. Kina cha maji katika tangi hiyo ni ngapi siku ya Jumatanno?	16	[TextBlock(text='16', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nTangi ya maji ina kina cha futi 17 Jumatatu. Jumanne, tangi hiyo ina futi 7 zaidi ya maji. Jumatano, kina cha maji ni theluthi mbili ya kina kilichokuwepo Jumanne. Kina cha maji katika tangi hiyo ni ngapi siku ya Jumatanno?\n'}]}]	16
Anakin na Locsin walienda kwenye ufuo leo. Anakin alishika pweza 10, farasi-maji 6, na juhabahari 3. Huku Locsin alishika pweza 5 chache zaidi ya wa Anakin, farasi-maji 3 chache zaidi ya wa Anakin, na juhubahari 2 zaidi ya wa Anakin. Wote wawili waliweza kushika samaki wangapi kwa jumla?	32	[TextBlock(text='41', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nAnakin na Locsin walienda kwenye ufuo leo. Anakin alishika pweza 10, farasi-maji 6, na juhabahari 3. Huku Locsin alishika pweza 5 chache zaidi ya wa Anakin, farasi-maji 3 chache zaidi ya wa Anakin, na juhubahari 2 zaidi ya wa Anakin. Wote wawili waliweza kushika samaki wangapi kwa jumla?\n'}]}]	41
Ikiwa bei mfuko wa marumaru ni $20 na bei hiyo huongezeka na 20% ya bei ya asili kila baada ya miezi miwili, bei ya mfuko wa marumaru itakuwa ngapi baada ya miezi 36?	92	[TextBlock(text='180', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nIkiwa bei mfuko wa marumaru ni $20 na bei hiyo huongezeka na 20% ya bei ya asili kila baada ya miezi miwili, bei ya mfuko wa marumaru itakuwa ngapi baada ya miezi 36?\n'}]}]	180
Katika chumba, kuna vifaa mbalimbali vya kuchezea: magari 5 mekundu, vifaa 3 vya vita, na mwanasesere. Gharama ya mwanasesere mmoja ni sawa na ya vifaa 3 vya vita na gari moja jekundu ni $4. Gharama ya vifaa vyote vya kuchezea ni ngapi, ikiwa kifaa kimoja cha vita kinagharimu $5?	50	[TextBlock(text='34', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nKatika chumba, kuna vifaa mbalimbali vya kuchezea: magari 5 mekundu, vifaa 3 vya vita, na mwanasesere. Gharama ya mwanasesere mmoja ni sawa na ya vifaa 3 vya vita na gari moja jekundu ni $4. Gharama ya vifaa vyote vya kuchezea ni ngapi, ikiwa kifaa kimoja cha vita kinagharimu $5?\n'}]}]	34
Jackie anajaribu kuamua kama atajifanyia ushuru wake yeye mwenyewe au amtafute mhasibu. Akijifanyia ushuru yeye mwenyewe, ataweza kufanya saa 3 chache za kazi yake ya huria, na kupoteza mapato ya $35 kila saa. Mhasibu anamtoza $90. Ataokoa pesa ngapi iwapo atampa mhasibu kazi hiyo?	15	[TextBlock(text='15', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJackie anajaribu kuamua kama atajifanyia ushuru wake yeye mwenyewe au amtafute mhasibu. Akijifanyia ushuru yeye mwenyewe, ataweza kufanya saa 3 chache za kazi yake ya huria, na kupoteza mapato ya $35 kila saa. Mhasibu anamtoza $90. Ataokoa pesa ngapi iwapo atampa mhasibu kazi hiyo?\n'}]}]	15
Kwa ajili ya siku yake ya kuzaliwa ya 30, Elvira alichagua kompyuta mpya iliyo na vifaa zaidi kama zawadi. Ana bajeti ya yuro 1500 aliyochangiwa na familia yake nzima na anadhani kuwa ataweza kubakisha pesa kiasi ya kununua nguo. Anaenda kwenye duka la kompyuta na kuchagua mashine inayogharimu yuro 1090 iliyo na skrini, kibodi na kipanya. Pia anachukua kitambazi kwa yuro 157, kichapishaji cha santuri kwa yuro 74 na kichapishaji kwa yuro 102. Atakuwa amesalia na pesa ngapi za kununua nguo yake?	77	[TextBlock(text='77', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nKwa ajili ya siku yake ya kuzaliwa ya 30, Elvira alichagua kompyuta mpya iliyo na vifaa zaidi kama zawadi. Ana bajeti ya yuro 1500 aliyochangiwa na familia yake nzima na anadhani kuwa ataweza kubakisha pesa kiasi ya kununua nguo. Anaenda kwenye duka la kompyuta na kuchagua mashine inayogharimu yuro 1090 iliyo na skrini, kibodi na kipanya. Pia anachukua kitambazi kwa yuro 157, kichapishaji cha santuri kwa yuro 74 na kichapishaji kwa yuro 102. Atakuwa amesalia na pesa ngapi za kununua nguo yake?\n'}]}]	77
Jirani wa Sandra humpa kikapu cha mayai 9 kila mara akiwa yaya wa binti wao. Ili kuandaa keki ya Kihispania, anahitaji mayai 3. Ikiwa Sandra amepewa kazi ya kuandaa keki 15 za Kihispania kwa ajili ya uchangishaji wa fedha katika shule yake, Sandra atahitaji kufanya uyaya mara ngapi?	5	[TextBlock(text='5', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJirani wa Sandra humpa kikapu cha mayai 9 kila mara akiwa yaya wa binti wao. Ili kuandaa keki ya Kihispania, anahitaji mayai 3. Ikiwa Sandra amepewa kazi ya kuandaa keki 15 za Kihispania kwa ajili ya uchangishaji wa fedha katika shule yake, Sandra atahitaji kufanya uyaya mara ngapi?\n'}]}]	5
Umri wa Seth ni mara mbili zaidi ya umri wa Brooke. Baada ya miaka 2, jumla ya umri wao utakuwa 28. Seth ana miaka mingapi?	16	[TextBlock(text='12', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nUmri wa Seth ni mara mbili zaidi ya umri wa Brooke. Baada ya miaka 2, jumla ya umri wao utakuwa 28. Seth ana miaka mingapi?\n'}]}]	12
Jimmy ana $2 zaidi ya mara mbili ya pesa za Ethel. Iwapo Ethel ana $8, Jimmy ana pesa ngapi?	18	[TextBlock(text='18', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJimmy ana $2 zaidi ya mara mbili ya pesa za Ethel. Iwapo Ethel ana $8, Jimmy ana pesa ngapi?\n'}]}]	18
Pancho hutembea maili 20 kwa siku. Isipokuwa siku za wikendi ambapo huwa anatembea maili 10. Huwa anatembea maili ngapi kwa jumla kwa wiki?	120	[TextBlock(text='110', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nPancho hutembea maili 20 kwa siku. Isipokuwa siku za wikendi ambapo huwa anatembea maili 10. Huwa anatembea maili ngapi kwa jumla kwa wiki?\n'}]}]	110
Bendi ya wanaojipanga inaagiza sare mpya. Kila sare huja na kofia ambayo bei yake ni $25, jaketi ambayo bei yake ni mara tatu zaidi ya bei ya kofia, na suruali ambayo bei yake ni wastani ya bei ya kofia na jaketi. Bei ya kila sare kwa jumla ni pesa ngapi?	150	[TextBlock(text='100', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nBendi ya wanaojipanga inaagiza sare mpya. Kila sare huja na kofia ambayo bei yake ni $25, jaketi ambayo bei yake ni mara tatu zaidi ya bei ya kofia, na suruali ambayo bei yake ni wastani ya bei ya kofia na jaketi. Bei ya kila sare kwa jumla ni pesa ngapi?\n'}]}]	100
Jake anatembea kwenye Jumba la Makumbusho ya Entomolojia. Anaona buibui 80 walio na miguu 8 kila moja, wadudu 90 walio na miguu 6 kila moja, na wanyama 3 wasio wa kawaida ambao wana miguu 10 kila mmoja. Jake anaona miguu mingapi kwa jumla?	1210	[TextBlock(text='1230', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJake anatembea kwenye Jumba la Makumbusho ya Entomolojia. Anaona buibui 80 walio na miguu 8 kila moja, wadudu 90 walio na miguu 6 kila moja, na wanyama 3 wasio wa kawaida ambao wana miguu 10 kila mmoja. Jake anaona miguu mingapi kwa jumla?\n'}]}]	1230
Kuna ndege wanne katika Caboose. Sally Two ana umri wa miaka mitatu zaidi ya Granny Red. Umri wa Granny Red ni mara mbili zaidi ya umri wa Sally Four. Ikiwa Sally Four ana umri sawa na Sally Thirtytwo, na Sally Thirtytwo ana umri wa miaka 8, jumla ya umri wa ndege hawa wanne ni ngapi?	51	[TextBlock(text='38', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nKuna ndege wanne katika Caboose. Sally Two ana umri wa miaka mitatu zaidi ya Granny Red. Umri wa Granny Red ni mara mbili zaidi ya umri wa Sally Four. Ikiwa Sally Four ana umri sawa na Sally Thirtytwo, na Sally Thirtytwo ana umri wa miaka 8, jumla ya umri wa ndege hawa wanne ni ngapi?\n'}]}]	38
Jessica anajaribu kuwaza kiasi cha kulipa madeni yake yote kila mwezi. Mikopo yake ya mwanafunzi ina kiwango cha chini zaidi cha kulipa ambacho ni $300 kila mwezi, kiwango cha chini zaidi cha kadi zake za mikopo ni $200 kila mwezi, na kiwango cha chini zaidi cha malipo yake ya nyumba ni $500 kila mwezi. Iwapo Jessica anataka kulipa 50% zaidi ya kiwango cha chini zaidi, huwa analipa pesa ngapi kwa mwaka?	18000	[TextBlock(text='12000', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJessica anajaribu kuwaza kiasi cha kulipa madeni yake yote kila mwezi. Mikopo yake ya mwanafunzi ina kiwango cha chini zaidi cha kulipa ambacho ni $300 kila mwezi, kiwango cha chini zaidi cha kadi zake za mikopo ni $200 kila mwezi, na kiwango cha chini zaidi cha malipo yake ya nyumba ni $500 kila mwezi. Iwapo Jessica anataka kulipa 50% zaidi ya kiwango cha chini zaidi, huwa analipa pesa ngapi kwa mwaka?\n'}]}]	12000
Billy anamenya na kukata viazi akiwa anajiandaa kutengeneza saladi ya viazi kwa ajili ya nyama choma ya mkutano wa familia yake kubwa. Ni tukio kubwa, hivyo ana viazi 60 vya kushughulikia. Viazi vina ukubwa ambao takriban unatoshana, hivyo inachukua karibu muda swa kumenya na kukata kila kimoja. Inamchukua Billy dakika moja na nusu kumenya viazi, lakini sekunde 5 pekee kukikata. Itamchukua Billy muda gani kukamilisha kuandaa viazi hivyo?	95	[TextBlock(text='5400', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nBilly anamenya na kukata viazi akiwa anajiandaa kutengeneza saladi ya viazi kwa ajili ya nyama choma ya mkutano wa familia yake kubwa. Ni tukio kubwa, hivyo ana viazi 60 vya kushughulikia. Viazi vina ukubwa ambao takriban unatoshana, hivyo inachukua karibu muda swa kumenya na kukata kila kimoja. Inamchukua Billy dakika moja na nusu kumenya viazi, lakini sekunde 5 pekee kukikata. Itamchukua Billy muda gani kukamilisha kuandaa viazi hivyo?\n'}]}]	5400
Juan na Carlos kaka yake wanauza maji ya limau. Kwa kila galoni ambayo wanatengeneza huwa inawagharimu $3 ya limau na $2 ya sukari. Wanauza kila glesi kwa $0.50 na galoni moja huwa imebeba glesi 20. Iwapo walipata faida ya $25, walitumia pesa ngapi kununua limanu?	15	[TextBlock(text='60', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJuan na Carlos kaka yake wanauza maji ya limau. Kwa kila galoni ambayo wanatengeneza huwa inawagharimu $3 ya limau na $2 ya sukari. Wanauza kila glesi kwa $0.50 na galoni moja huwa imebeba glesi 20. Iwapo walipata faida ya $25, walitumia pesa ngapi kununua limanu?\n'}]}]	60
Katika mbio iliyo na Waasia 240, 80 walikuwa Wajapani, na waliosalia walikuwa Wachina. Ikiwa idadi ya wavulana kwenye timu ya Wachina ilikuwa 60, wasichana wangapi walikuwa katika timu ya Wachina?	100	[TextBlock(text='100', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nKatika mbio iliyo na Waasia 240, 80 walikuwa Wajapani, na waliosalia walikuwa Wachina. Ikiwa idadi ya wavulana kwenye timu ya Wachina ilikuwa 60, wasichana wangapi walikuwa katika timu ya Wachina?\n'}]}]	100
Zaid hutumia 1/4 ya mshahara wake kulipa kodi ya nyumba, 1/3 kununua mafuta ya gari na kuchagia nusu kiwango kilichosalia kwa hisa anayopendelea zaidi. Huwa anampa binti yake $200 ili atumie kwenye matumizi ya kila wiki na kupatia mke wake $700 kununua nayo mboga na bidhaa nyingine za nyumba. Ikiwa Zaid analipwa $6000 kila mwezi, bado atakuwa amesalia na pesa ngapi baada ya matumizi yote na michango yote?	350	[TextBlock(text='1100', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nZaid hutumia 1/4 ya mshahara wake kulipa kodi ya nyumba, 1/3 kununua mafuta ya gari na kuchagia nusu kiwango kilichosalia kwa hisa anayopendelea zaidi. Huwa anampa binti yake $200 ili atumie kwenye matumizi ya kila wiki na kupatia mke wake $700 kununua nayo mboga na bidhaa nyingine za nyumba. Ikiwa Zaid analipwa $6000 kila mwezi, bado atakuwa amesalia na pesa ngapi baada ya matumizi yote na michango yote?\n'}]}]	1100
Rani ana kaa kumi zaidi ya Monic, ambaye ana kaa 4 chache zaidi ya kaa wa Bo. Iwapo Bo ana kaa 40, piga hesabu ya jumla ya kaa ambao watu hao watatu nako nao.	122	[TextBlock(text='128', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nRani ana kaa kumi zaidi ya Monic, ambaye ana kaa 4 chache zaidi ya kaa wa Bo. Iwapo Bo ana kaa 40, piga hesabu ya jumla ya kaa ambao watu hao watatu nako nao.\n'}]}]	128
Lloyd hupata $10 kwa saa anapofunza mtu Hisabati. Wiki ya kwanza alifunza kwa saa 5 na wiki ya pili akafunza kwa saa 8. Alipata pesa ngapi kwa wiki mbili za kwanza?	130	[TextBlock(text='130', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nLloyd hupata $10 kwa saa anapofunza mtu Hisabati. Wiki ya kwanza alifunza kwa saa 5 na wiki ya pili akafunza kwa saa 8. Alipata pesa ngapi kwa wiki mbili za kwanza?\n'}]}]	130
Wagombea wawili wanagombea mwakilishi wa darasa katika shule ya Sarai. Iwapo mshindi alipata 3/4 ya kura na jumla ya idadi ya wanafunzi waliopiga kura katika darasa hilo ilikuwa 80, piga hesabu ya idadi ya kura ambazo yule aliyeshindwa alipata.	20	[TextBlock(text='20', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nWagombea wawili wanagombea mwakilishi wa darasa katika shule ya Sarai. Iwapo mshindi alipata 3/4 ya kura na jumla ya idadi ya wanafunzi waliopiga kura katika darasa hilo ilikuwa 80, piga hesabu ya idadi ya kura ambazo yule aliyeshindwa alipata.\n'}]}]	20
Sandra, muuza maua anayepatikana karibu, hajafurahia jinsi ambavyo Fred hakukamilisha uwasilishaji wa agizo. Sandra alikuwa ameagiza waridi mwekundu mara nne zaidi ya maua meupe. Pia aliagiza yungiyungi 200 za pinki, ambazo zilikuwa mara tano zaidi ya idadi ya maua meupe. Sandra ametishia kubadilisha wasambazaji iwapo waridi mwekundu ambao haupo hautawasilishia kufikia saa 11 jioni. Ili kudumisha biashara ya Sandra, ni lazima Fred awasilishe waridi mwekundu ngapi kabla ya saa 11 jioni?	160	[TextBlock(text='800', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nSandra, muuza maua anayepatikana karibu, hajafurahia jinsi ambavyo Fred hakukamilisha uwasilishaji wa agizo. Sandra alikuwa ameagiza waridi mwekundu mara nne zaidi ya maua meupe. Pia aliagiza yungiyungi 200 za pinki, ambazo zilikuwa mara tano zaidi ya idadi ya maua meupe. Sandra ametishia kubadilisha wasambazaji iwapo waridi mwekundu ambao haupo hautawasilishia kufikia saa 11 jioni. Ili kudumisha biashara ya Sandra, ni lazima Fred awasilishe waridi mwekundu ngapi kabla ya saa 11 jioni?\n'}]}]	800
Jean ana umri wa miaka miwili zaidi ya Mark. Miaka miwili iliyopita Mark alikuwa na umri wa miaka 5 zaidi ya nusu ya umri wa Jan. Ikiwa Jan ana umri wa miaka 30, Jean ana miaka mingapi?	23	[TextBlock(text='34', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nJean ana umri wa miaka miwili zaidi ya Mark. Miaka miwili iliyopita Mark alikuwa na umri wa miaka 5 zaidi ya nusu ya umri wa Jan. Ikiwa Jan ana umri wa miaka 30, Jean ana miaka mingapi?\n'}]}]	34
Timu mbili za mbio za uwanjani zinashindana na kila moja katika mbio za kupokezana kijiti za 4 kwa mita 400; mbio ambapo kila timu inayoshindana ina wanachama wanne ambao kila mmoja anakimbia mita 400, au kuzunguka mara moja, kwenye uwanja kamili. Mojawapo kati ya timu hizo mbili ina wakimbiaji wazuri na kila mmoja wao atakimbia mkondo wao wa mita 400 kwa sekunde 55. Timu hiyo nyingine haina wakimbiaji wazuri vile; mkimbiaji wao wa kwanza atakimbia mkondo wao wa mita 400 kwa sekunde 60 kisha kila mkimbiaji anayefuata atakuwa na kasi ya sekunde 3 zaidi ya aliyemtangulia. Kwa kutumia maelezo haya, timu iliyo na mbio ya haraka zaidi itashinda kwa sekunde ngapi?	2	[TextBlock(text='17', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Answer only and the answer should only contain integers. \nTimu mbili za mbio za uwanjani zinashindana na kila moja katika mbio za kupokezana kijiti za 4 kwa mita 400; mbio ambapo kila timu inayoshindana ina wanachama wanne ambao kila mmoja anakimbia mita 400, au kuzunguka mara moja, kwenye uwanja kamili. Mojawapo kati ya timu hizo mbili ina wakimbiaji wazuri na kila mmoja wao atakimbia mkondo wao wa mita 400 kwa sekunde 55. Timu hiyo nyingine haina wakimbiaji wazuri vile; mkimbiaji wao wa kwanza atakimbia mkondo wao wa mita 400 kwa sekunde 60 kisha kila mkimbiaji anayefuata atakuwa na kasi ya sekunde 3 zaidi ya aliyemtangulia. Kwa kutumia maelezo haya, timu iliyo na mbio ya haraka zaidi itashinda kwa sekunde ngapi?\n'}]}]	17
